Orthogroup	BU_ATCC8492	PV_ATCC8482
OG0001730	BU_ATCC8492_02221	PV_ATCC8482_00047
OG0001731	BU_ATCC8492_02226	PV_ATCC8482_03936
OG0001732	BU_ATCC8492_02232	PV_ATCC8482_03935
OG0001733	BU_ATCC8492_02233	PV_ATCC8482_03934
OG0001734	BU_ATCC8492_02234	PV_ATCC8482_03933
OG0001735	BU_ATCC8492_02236	PV_ATCC8482_01734
OG0001736	BU_ATCC8492_02238	PV_ATCC8482_01735
OG0001737	BU_ATCC8492_02240	PV_ATCC8482_00118
OG0001738	BU_ATCC8492_02242	PV_ATCC8482_02565
OG0001739	BU_ATCC8492_02243	PV_ATCC8482_02566
OG0001740	BU_ATCC8492_02244	PV_ATCC8482_02567
OG0001741	BU_ATCC8492_02245	PV_ATCC8482_02568
OG0001742	BU_ATCC8492_02247	PV_ATCC8482_02421
OG0001743	BU_ATCC8492_02248	PV_ATCC8482_02422
OG0001744	BU_ATCC8492_02249	PV_ATCC8482_02329
OG0001745	BU_ATCC8492_02250	PV_ATCC8482_02330
OG0001746	BU_ATCC8492_02252	PV_ATCC8482_02686
OG0001747	BU_ATCC8492_02258	PV_ATCC8482_04207
OG0001748	BU_ATCC8492_02259	PV_ATCC8482_04206
OG0001749	BU_ATCC8492_02260	PV_ATCC8482_04205
OG0001750	BU_ATCC8492_02262	PV_ATCC8482_04203
OG0001751	BU_ATCC8492_02263	PV_ATCC8482_04202
OG0001752	BU_ATCC8492_02265	PV_ATCC8482_04201
OG0001753	BU_ATCC8492_02266	PV_ATCC8482_04200
OG0001754	BU_ATCC8492_02267	PV_ATCC8482_03020
OG0001755	BU_ATCC8492_02271	PV_ATCC8482_03023
OG0001756	BU_ATCC8492_02272	PV_ATCC8482_03024
OG0001757	BU_ATCC8492_02274	PV_ATCC8482_02436
OG0001758	BU_ATCC8492_02275	PV_ATCC8482_02437
OG0001759	BU_ATCC8492_02276	PV_ATCC8482_02317
OG0001760	BU_ATCC8492_02277	PV_ATCC8482_02318
OG0001761	BU_ATCC8492_02279	PV_ATCC8482_02319
OG0001762	BU_ATCC8492_02281	PV_ATCC8482_02321
OG0001763	BU_ATCC8492_02284	PV_ATCC8482_02322
OG0001764	BU_ATCC8492_02285	PV_ATCC8482_02323
OG0001765	BU_ATCC8492_02286	PV_ATCC8482_02324
OG0001766	BU_ATCC8492_02287	PV_ATCC8482_02335
OG0001767	BU_ATCC8492_02289	PV_ATCC8482_02345
OG0001768	BU_ATCC8492_02291	PV_ATCC8482_02346
OG0001769	BU_ATCC8492_02294	PV_ATCC8482_04225
OG0001770	BU_ATCC8492_02295	PV_ATCC8482_02663
OG0001771	BU_ATCC8492_02296	PV_ATCC8482_02337
OG0001772	BU_ATCC8492_02297	PV_ATCC8482_02349
OG0001773	BU_ATCC8492_02298	PV_ATCC8482_02350
OG0001774	BU_ATCC8492_02299	PV_ATCC8482_03884
OG0001775	BU_ATCC8492_02301	PV_ATCC8482_03886
OG0001776	BU_ATCC8492_02302	PV_ATCC8482_02660
OG0001777	BU_ATCC8492_02303	PV_ATCC8482_01468
OG0001778	BU_ATCC8492_02304	PV_ATCC8482_02351
OG0001779	BU_ATCC8492_02305	PV_ATCC8482_02352
OG0001780	BU_ATCC8492_02306	PV_ATCC8482_02354
OG0001781	BU_ATCC8492_02307	PV_ATCC8482_02370
OG0001782	BU_ATCC8492_02308	PV_ATCC8482_02371
OG0001783	BU_ATCC8492_02312	PV_ATCC8482_03713
OG0001784	BU_ATCC8492_02313	PV_ATCC8482_02435
OG0001785	BU_ATCC8492_02314	PV_ATCC8482_02434
OG0001786	BU_ATCC8492_02315	PV_ATCC8482_02433
OG0001787	BU_ATCC8492_02316	PV_ATCC8482_02374
OG0001788	BU_ATCC8492_02317	PV_ATCC8482_02375
OG0001789	BU_ATCC8492_02318	PV_ATCC8482_02376
OG0001790	BU_ATCC8492_02319	PV_ATCC8482_02377
OG0001791	BU_ATCC8492_02320	PV_ATCC8482_02378
OG0001792	BU_ATCC8492_02321	PV_ATCC8482_02379
OG0001793	BU_ATCC8492_02322	PV_ATCC8482_02380
OG0001794	BU_ATCC8492_02323	PV_ATCC8482_02381
OG0001795	BU_ATCC8492_02324	PV_ATCC8482_02384
OG0001796	BU_ATCC8492_02325	PV_ATCC8482_02385
OG0001797	BU_ATCC8492_02326	PV_ATCC8482_04158
OG0001798	BU_ATCC8492_02327	PV_ATCC8482_02386
OG0001799	BU_ATCC8492_02328	PV_ATCC8482_02387
OG0001800	BU_ATCC8492_02329	PV_ATCC8482_02388
OG0001801	BU_ATCC8492_02330	PV_ATCC8482_02389
OG0001802	BU_ATCC8492_02331	PV_ATCC8482_02390
OG0001803	BU_ATCC8492_02333	PV_ATCC8482_02392
OG0001804	BU_ATCC8492_02337	PV_ATCC8482_04175
OG0001805	BU_ATCC8492_02338	PV_ATCC8482_04174
OG0001806	BU_ATCC8492_02339	PV_ATCC8482_04173
OG0001807	BU_ATCC8492_02342	PV_ATCC8482_04172
OG0001808	BU_ATCC8492_02343	PV_ATCC8482_00440
OG0001809	BU_ATCC8492_02345	PV_ATCC8482_00438
OG0001810	BU_ATCC8492_02346	PV_ATCC8482_00437
OG0001811	BU_ATCC8492_02347	PV_ATCC8482_00436
OG0001812	BU_ATCC8492_02348	PV_ATCC8482_00435
OG0001813	BU_ATCC8492_02349	PV_ATCC8482_04171
OG0001814	BU_ATCC8492_02357	PV_ATCC8482_04169
OG0001815	BU_ATCC8492_02360	PV_ATCC8482_04167
OG0001816	BU_ATCC8492_02361	PV_ATCC8482_04166
OG0001817	BU_ATCC8492_02362	PV_ATCC8482_04165
OG0001818	BU_ATCC8492_02363	PV_ATCC8482_04164
OG0001819	BU_ATCC8492_02364	PV_ATCC8482_04163
OG0001820	BU_ATCC8492_02365	PV_ATCC8482_04162
OG0001821	BU_ATCC8492_02366	PV_ATCC8482_04161
OG0001822	BU_ATCC8492_02368	PV_ATCC8482_02339
OG0001823	BU_ATCC8492_02369	PV_ATCC8482_02338
OG0001824	BU_ATCC8492_02370	PV_ATCC8482_04159
OG0001825	BU_ATCC8492_02376	PV_ATCC8482_04056
OG0001826	BU_ATCC8492_02377	PV_ATCC8482_04055
OG0001827	BU_ATCC8492_02380	PV_ATCC8482_04220
OG0001828	BU_ATCC8492_02388	PV_ATCC8482_00780
OG0001829	BU_ATCC8492_02390	PV_ATCC8482_02396
OG0001830	BU_ATCC8492_02391	PV_ATCC8482_02397
OG0001831	BU_ATCC8492_02392	PV_ATCC8482_02398
OG0001832	BU_ATCC8492_02395	PV_ATCC8482_02990
OG0001833	BU_ATCC8492_02398	PV_ATCC8482_02806
OG0001834	BU_ATCC8492_02399	PV_ATCC8482_02807
OG0001835	BU_ATCC8492_02400	PV_ATCC8482_02808
OG0001836	BU_ATCC8492_02402	PV_ATCC8482_00790
OG0001837	BU_ATCC8492_02403	PV_ATCC8482_02726
OG0001838	BU_ATCC8492_02408	PV_ATCC8482_04028
OG0001839	BU_ATCC8492_02410	PV_ATCC8482_04029
OG0001840	BU_ATCC8492_02422	PV_ATCC8482_00923
OG0001841	BU_ATCC8492_02431	PV_ATCC8482_02751
OG0001842	BU_ATCC8492_02439	PV_ATCC8482_01687
OG0001843	BU_ATCC8492_02443	PV_ATCC8482_02783
OG0001844	BU_ATCC8492_02444	PV_ATCC8482_02784
OG0001845	BU_ATCC8492_02445	PV_ATCC8482_02785
OG0001846	BU_ATCC8492_02446	PV_ATCC8482_02786
OG0001847	BU_ATCC8492_02447	PV_ATCC8482_02988
OG0001848	BU_ATCC8492_02449	PV_ATCC8482_02987
OG0001849	BU_ATCC8492_02450	PV_ATCC8482_03975
OG0001850	BU_ATCC8492_02451	PV_ATCC8482_01085
OG0001851	BU_ATCC8492_02458	PV_ATCC8482_02876
OG0001852	BU_ATCC8492_02459	PV_ATCC8482_02877
OG0001853	BU_ATCC8492_02460	PV_ATCC8482_02878
OG0001854	BU_ATCC8492_02466	PV_ATCC8482_02885
OG0001855	BU_ATCC8492_02467	PV_ATCC8482_02884
OG0001856	BU_ATCC8492_02468	PV_ATCC8482_02883
OG0001857	BU_ATCC8492_02469	PV_ATCC8482_02882
OG0001858	BU_ATCC8492_02470	PV_ATCC8482_02881
OG0001859	BU_ATCC8492_02471	PV_ATCC8482_02880
OG0001860	BU_ATCC8492_02472	PV_ATCC8482_02879
OG0001861	BU_ATCC8492_02473	PV_ATCC8482_03437
OG0001862	BU_ATCC8492_02474	PV_ATCC8482_03436
OG0001863	BU_ATCC8492_02475	PV_ATCC8482_03435
OG0001864	BU_ATCC8492_02476	PV_ATCC8482_03650
OG0001865	BU_ATCC8492_02477	PV_ATCC8482_03651
OG0001866	BU_ATCC8492_02478	PV_ATCC8482_03652
OG0001867	BU_ATCC8492_02480	PV_ATCC8482_02562
OG0001868	BU_ATCC8492_02481	PV_ATCC8482_00766
OG0001869	BU_ATCC8492_02483	PV_ATCC8482_02828
OG0001870	BU_ATCC8492_02485	PV_ATCC8482_02831
OG0001871	BU_ATCC8492_02487	PV_ATCC8482_03333
OG0001872	BU_ATCC8492_02488	PV_ATCC8482_03334
OG0001873	BU_ATCC8492_02489	PV_ATCC8482_03335
OG0001874	BU_ATCC8492_02490	PV_ATCC8482_03336
OG0001875	BU_ATCC8492_02491	PV_ATCC8482_03642
OG0001876	BU_ATCC8492_02493	PV_ATCC8482_03311
OG0001877	BU_ATCC8492_02494	PV_ATCC8482_02493
OG0001878	BU_ATCC8492_02495	PV_ATCC8482_01670
OG0001879	BU_ATCC8492_02498	PV_ATCC8482_03125
OG0001880	BU_ATCC8492_02499	PV_ATCC8482_04095
OG0001881	BU_ATCC8492_02506	PV_ATCC8482_01718
OG0001882	BU_ATCC8492_02507	PV_ATCC8482_03106
OG0001883	BU_ATCC8492_02508	PV_ATCC8482_03107
OG0001884	BU_ATCC8492_02509	PV_ATCC8482_03108
OG0001885	BU_ATCC8492_02510	PV_ATCC8482_03109
OG0001886	BU_ATCC8492_02515	PV_ATCC8482_03113
OG0001887	BU_ATCC8492_02518, BU_ATCC8492_03227	
OG0001888	BU_ATCC8492_02522	PV_ATCC8482_04148
OG0001889	BU_ATCC8492_02527	PV_ATCC8482_04142
OG0001890	BU_ATCC8492_02530	PV_ATCC8482_04141
OG0001891	BU_ATCC8492_02542	PV_ATCC8482_02730
OG0001892	BU_ATCC8492_02552	PV_ATCC8482_03564
OG0001893	BU_ATCC8492_02553	PV_ATCC8482_03565
OG0001894	BU_ATCC8492_02554	PV_ATCC8482_03566
OG0001895	BU_ATCC8492_02555	PV_ATCC8482_02822
OG0001896	BU_ATCC8492_02556	PV_ATCC8482_02691
OG0001897	BU_ATCC8492_02557	PV_ATCC8482_04014
OG0001898	BU_ATCC8492_02558	PV_ATCC8482_04013
OG0001899	BU_ATCC8492_02559	PV_ATCC8482_04010
OG0001900	BU_ATCC8492_02560	PV_ATCC8482_04009
OG0001901	BU_ATCC8492_02562	PV_ATCC8482_02829
OG0001902	BU_ATCC8492_02563	PV_ATCC8482_04088
OG0001903	BU_ATCC8492_02565	PV_ATCC8482_04016
OG0001904	BU_ATCC8492_02567	PV_ATCC8482_03444
OG0001905	BU_ATCC8492_02568	PV_ATCC8482_03443
OG0001906	BU_ATCC8492_02571	PV_ATCC8482_03439
OG0001907	BU_ATCC8492_02573	PV_ATCC8482_04085
OG0001908	BU_ATCC8492_02574	PV_ATCC8482_00441
OG0001909	BU_ATCC8492_02575	PV_ATCC8482_03321
OG0001910	BU_ATCC8492_02576	PV_ATCC8482_03327
OG0001911	BU_ATCC8492_02577	PV_ATCC8482_03328
OG0001912	BU_ATCC8492_02578	PV_ATCC8482_03329
OG0001913	BU_ATCC8492_02579	PV_ATCC8482_03330
OG0001914	BU_ATCC8492_02580	PV_ATCC8482_03331
OG0001915	BU_ATCC8492_02581	PV_ATCC8482_03332
OG0001916	BU_ATCC8492_02583	PV_ATCC8482_03369
OG0001917	BU_ATCC8492_02584	PV_ATCC8482_00512
OG0001918	BU_ATCC8492_02585	PV_ATCC8482_00513
OG0001919	BU_ATCC8492_02589	PV_ATCC8482_03905
OG0001920	BU_ATCC8492_02590	PV_ATCC8482_01401
OG0001921	BU_ATCC8492_02591	PV_ATCC8482_03530
OG0001922	BU_ATCC8492_02593	PV_ATCC8482_03449
OG0001923	BU_ATCC8492_02594	PV_ATCC8482_03450
OG0001924	BU_ATCC8492_02595	PV_ATCC8482_03451
OG0001925	BU_ATCC8492_02597	PV_ATCC8482_03647
OG0001926	BU_ATCC8492_02598	PV_ATCC8482_03636
OG0001927	BU_ATCC8492_02600	PV_ATCC8482_03634
OG0001928	BU_ATCC8492_02607	PV_ATCC8482_02444
OG0001929	BU_ATCC8492_02608	PV_ATCC8482_03056
OG0001930	BU_ATCC8492_02609	PV_ATCC8482_03058
OG0001931	BU_ATCC8492_02610	PV_ATCC8482_03059
OG0001932	BU_ATCC8492_02611	PV_ATCC8482_03060
OG0001933	BU_ATCC8492_02612	PV_ATCC8482_03061
OG0001934	BU_ATCC8492_02615	PV_ATCC8482_02340
OG0001935	BU_ATCC8492_02625	PV_ATCC8482_00948
OG0001936	BU_ATCC8492_02635, BU_ATCC8492_02636	
OG0001937	BU_ATCC8492_02669	PV_ATCC8482_03767
OG0001938	BU_ATCC8492_02671	PV_ATCC8482_02552
OG0001939	BU_ATCC8492_02673	PV_ATCC8482_02554
OG0001940	BU_ATCC8492_02674	PV_ATCC8482_03173
OG0001941	BU_ATCC8492_02675	PV_ATCC8482_02272
OG0001942	BU_ATCC8492_02678	PV_ATCC8482_04282
OG0001943	BU_ATCC8492_02680	PV_ATCC8482_04283
OG0001944	BU_ATCC8492_02681	PV_ATCC8482_00661
OG0001945	BU_ATCC8492_02686	PV_ATCC8482_00262
OG0001946	BU_ATCC8492_02688	PV_ATCC8482_00264
OG0001947	BU_ATCC8492_02689	PV_ATCC8482_04090
OG0001948	BU_ATCC8492_02690	PV_ATCC8482_04089
OG0001949	BU_ATCC8492_02691	PV_ATCC8482_03561
OG0001950	BU_ATCC8492_02692	PV_ATCC8482_03560
OG0001951	BU_ATCC8492_02693	PV_ATCC8482_04096
OG0001952	BU_ATCC8492_02694	PV_ATCC8482_03127
OG0001953	BU_ATCC8492_02695	PV_ATCC8482_02341
OG0001954	BU_ATCC8492_02696	PV_ATCC8482_02342
OG0001955	BU_ATCC8492_02697	PV_ATCC8482_03128
OG0001956	BU_ATCC8492_02698	PV_ATCC8482_03129
OG0001957	BU_ATCC8492_02699	PV_ATCC8482_03130
OG0001958	BU_ATCC8492_02700	PV_ATCC8482_03131
OG0001959	BU_ATCC8492_02701	PV_ATCC8482_03132
OG0001960	BU_ATCC8492_02702	PV_ATCC8482_03133
OG0001961	BU_ATCC8492_02703	PV_ATCC8482_03134
OG0001962	BU_ATCC8492_02705	PV_ATCC8482_02846
OG0001963	BU_ATCC8492_02706	PV_ATCC8482_00365
OG0001964	BU_ATCC8492_02707	PV_ATCC8482_00366
OG0001965	BU_ATCC8492_02708	PV_ATCC8482_00367
OG0001966	BU_ATCC8492_02709	PV_ATCC8482_00368
OG0001967	BU_ATCC8492_02710	PV_ATCC8482_02847
OG0001968	BU_ATCC8492_02711	PV_ATCC8482_02848
OG0001969	BU_ATCC8492_02721	PV_ATCC8482_04153
OG0001970	BU_ATCC8492_02723	PV_ATCC8482_04019
OG0001971	BU_ATCC8492_02743, BU_ATCC8492_03219	
OG0001972	BU_ATCC8492_02751	PV_ATCC8482_03438
OG0001973	BU_ATCC8492_02754	PV_ATCC8482_02837
OG0001974	BU_ATCC8492_02755	PV_ATCC8482_02840
OG0001975	BU_ATCC8492_02756	PV_ATCC8482_03165
OG0001976	BU_ATCC8492_02757	PV_ATCC8482_02815
OG0001977	BU_ATCC8492_02758	PV_ATCC8482_02816
OG0001978	BU_ATCC8492_02760	PV_ATCC8482_03166
OG0001979	BU_ATCC8492_02764	PV_ATCC8482_02779
OG0001980	BU_ATCC8492_02766	PV_ATCC8482_03169
OG0001981	BU_ATCC8492_02767	PV_ATCC8482_03170
OG0001982	BU_ATCC8492_02768	PV_ATCC8482_03171
OG0001983	BU_ATCC8492_02769	PV_ATCC8482_03172
OG0001984	BU_ATCC8492_02773	PV_ATCC8482_02261
OG0001985	BU_ATCC8492_02774	PV_ATCC8482_02260
OG0001986	BU_ATCC8492_02775	PV_ATCC8482_02259
OG0001987	BU_ATCC8492_02776	PV_ATCC8482_02258
OG0001988	BU_ATCC8492_02786	PV_ATCC8482_02606
OG0001989	BU_ATCC8492_02787	PV_ATCC8482_03201
OG0001990	BU_ATCC8492_02788	PV_ATCC8482_02601
OG0001991	BU_ATCC8492_02806	PV_ATCC8482_02582
OG0001992	BU_ATCC8492_02807	PV_ATCC8482_02583
OG0001993	BU_ATCC8492_02820	PV_ATCC8482_02599
OG0001994	BU_ATCC8492_02821	PV_ATCC8482_02598
OG0001995	BU_ATCC8492_02822	PV_ATCC8482_02597
OG0001996	BU_ATCC8492_02823	PV_ATCC8482_02596
OG0001997	BU_ATCC8492_02826	PV_ATCC8482_03202
OG0001998	BU_ATCC8492_02829	PV_ATCC8482_03672
OG0001999	BU_ATCC8492_02831	PV_ATCC8482_03674
OG0002000	BU_ATCC8492_02832	PV_ATCC8482_03203
OG0002001	BU_ATCC8492_02834	PV_ATCC8482_03205
OG0002002	BU_ATCC8492_02837	PV_ATCC8482_03240
OG0002003	BU_ATCC8492_02838	PV_ATCC8482_03241
OG0002004	BU_ATCC8492_02839	PV_ATCC8482_03242
OG0002005	BU_ATCC8492_02840	PV_ATCC8482_03243
OG0002006	BU_ATCC8492_02847	PV_ATCC8482_02870
OG0002007	BU_ATCC8492_02848	PV_ATCC8482_04221
OG0002008	BU_ATCC8492_02851	PV_ATCC8482_04247
OG0002009	BU_ATCC8492_02856	PV_ATCC8482_03413
OG0002010	BU_ATCC8492_02859	PV_ATCC8482_01132
OG0002011	BU_ATCC8492_02860	PV_ATCC8482_03076
OG0002012	BU_ATCC8492_02863	PV_ATCC8482_02749
OG0002013	BU_ATCC8492_02870	PV_ATCC8482_02490
OG0002014	BU_ATCC8492_02876, BU_ATCC8492_03426	
OG0002015	BU_ATCC8492_02877, BU_ATCC8492_03425	
OG0002016	BU_ATCC8492_02879	PV_ATCC8482_04026
OG0002017	BU_ATCC8492_02880	PV_ATCC8482_04025
OG0002018	BU_ATCC8492_02889	PV_ATCC8482_03448
OG0002019	BU_ATCC8492_02890	PV_ATCC8482_02277
OG0002020	BU_ATCC8492_02891	PV_ATCC8482_03447
OG0002021	BU_ATCC8492_02892	PV_ATCC8482_03446
OG0002022	BU_ATCC8492_02894	PV_ATCC8482_03445
OG0002023	BU_ATCC8492_02895	PV_ATCC8482_03995
OG0002024	BU_ATCC8492_02896	PV_ATCC8482_03994
OG0002025	BU_ATCC8492_02897	PV_ATCC8482_03993
OG0002026	BU_ATCC8492_02898	PV_ATCC8482_03992
OG0002027	BU_ATCC8492_02899	PV_ATCC8482_03991
OG0002028	BU_ATCC8492_02900	PV_ATCC8482_03990
OG0002029	BU_ATCC8492_02901	PV_ATCC8482_03989
OG0002030	BU_ATCC8492_02903	PV_ATCC8482_03080
OG0002031	BU_ATCC8492_02904	PV_ATCC8482_03081
OG0002032	BU_ATCC8492_02905	PV_ATCC8482_03082
OG0002033	BU_ATCC8492_02906	PV_ATCC8482_03083
OG0002034	BU_ATCC8492_02907	PV_ATCC8482_03084
OG0002035	BU_ATCC8492_02908	PV_ATCC8482_03085
OG0002036	BU_ATCC8492_02909	PV_ATCC8482_03086
OG0002037	BU_ATCC8492_02910	PV_ATCC8482_03087
OG0002038	BU_ATCC8492_02911	PV_ATCC8482_03088
OG0002039	BU_ATCC8492_02912	PV_ATCC8482_00529
OG0002040	BU_ATCC8492_02914	PV_ATCC8482_03111
OG0002041	BU_ATCC8492_02916	PV_ATCC8482_01362
OG0002042	BU_ATCC8492_02919	PV_ATCC8482_03102
OG0002043	BU_ATCC8492_02920	PV_ATCC8482_03434
OG0002044	BU_ATCC8492_02921	PV_ATCC8482_03433
OG0002045	BU_ATCC8492_02922	PV_ATCC8482_03432
OG0002046	BU_ATCC8492_02923	PV_ATCC8482_03431
OG0002047	BU_ATCC8492_02924	PV_ATCC8482_03430
OG0002048	BU_ATCC8492_02926	PV_ATCC8482_03429
OG0002049	BU_ATCC8492_02927	PV_ATCC8482_03422
OG0002050	BU_ATCC8492_02928	PV_ATCC8482_03421
OG0002051	BU_ATCC8492_02929	PV_ATCC8482_03420
OG0002052	BU_ATCC8492_02930	PV_ATCC8482_03419
OG0002053	BU_ATCC8492_02931	PV_ATCC8482_03648
OG0002054	BU_ATCC8492_02932	PV_ATCC8482_02793
OG0002055	BU_ATCC8492_02933	PV_ATCC8482_02794
OG0002056	BU_ATCC8492_02934	PV_ATCC8482_02795
OG0002057	BU_ATCC8492_02938, BU_ATCC8492_02961	
OG0002058	BU_ATCC8492_02940	PV_ATCC8482_00949
OG0002059	BU_ATCC8492_02944	PV_ATCC8482_02890
OG0002060	BU_ATCC8492_02947	PV_ATCC8482_02911
OG0002061	BU_ATCC8492_02966, BU_ATCC8492_02997	
OG0002062	BU_ATCC8492_03009, BU_ATCC8492_03020	
OG0002063	BU_ATCC8492_03018	PV_ATCC8482_03416
OG0002064	BU_ATCC8492_03019	PV_ATCC8482_03417
OG0002065	BU_ATCC8492_03022	PV_ATCC8482_04093
OG0002066	BU_ATCC8492_03032	PV_ATCC8482_04091
OG0002067	BU_ATCC8492_03034	PV_ATCC8482_03644
OG0002068	BU_ATCC8492_03035	PV_ATCC8482_03643
OG0002069	BU_ATCC8492_03036	PV_ATCC8482_03640
OG0002070	BU_ATCC8492_03037	PV_ATCC8482_03639
OG0002071	BU_ATCC8492_03038	PV_ATCC8482_03638
OG0002072	BU_ATCC8492_03039	PV_ATCC8482_03637
OG0002073	BU_ATCC8492_03040	PV_ATCC8482_03641
OG0002074	BU_ATCC8492_03041	PV_ATCC8482_04092
OG0002075	BU_ATCC8492_03042	PV_ATCC8482_04059
OG0002076	BU_ATCC8492_03043	PV_ATCC8482_04058
OG0002077	BU_ATCC8492_03044	PV_ATCC8482_04057
OG0002078	BU_ATCC8492_03046	PV_ATCC8482_03626
OG0002079	BU_ATCC8492_03054	PV_ATCC8482_03146
OG0002080	BU_ATCC8492_03055	PV_ATCC8482_03147
OG0002081	BU_ATCC8492_03056	PV_ATCC8482_03148
OG0002082	BU_ATCC8492_03057	PV_ATCC8482_03149
OG0002083	BU_ATCC8492_03058	PV_ATCC8482_03150
OG0002084	BU_ATCC8492_03059	PV_ATCC8482_03151
OG0002085	BU_ATCC8492_03060	PV_ATCC8482_03152
OG0002086	BU_ATCC8492_03061	PV_ATCC8482_01741
OG0002087	BU_ATCC8492_03062	PV_ATCC8482_02037
OG0002088	BU_ATCC8492_03064	PV_ATCC8482_04179
OG0002089	BU_ATCC8492_03065	PV_ATCC8482_04178
OG0002090	BU_ATCC8492_03066	PV_ATCC8482_00604
OG0002091	BU_ATCC8492_03069	PV_ATCC8482_03351
OG0002092	BU_ATCC8492_03070	PV_ATCC8482_03352
OG0002093	BU_ATCC8492_03073	PV_ATCC8482_03159
OG0002094	BU_ATCC8492_03075	PV_ATCC8482_03355
OG0002095	BU_ATCC8492_03076	PV_ATCC8482_03162
OG0002096	BU_ATCC8492_03078	PV_ATCC8482_03163
OG0002097	BU_ATCC8492_03079	PV_ATCC8482_03244
OG0002098	BU_ATCC8492_03080	PV_ATCC8482_03245
OG0002099	BU_ATCC8492_03081	PV_ATCC8482_03982
OG0002100	BU_ATCC8492_03084	PV_ATCC8482_03247
OG0002101	BU_ATCC8492_03085	PV_ATCC8482_03249
OG0002102	BU_ATCC8492_03086	PV_ATCC8482_03250
OG0002103	BU_ATCC8492_03088	PV_ATCC8482_03251
OG0002104	BU_ATCC8492_03089	PV_ATCC8482_03253
OG0002105	BU_ATCC8492_03090	PV_ATCC8482_03254
OG0002106	BU_ATCC8492_03091	PV_ATCC8482_03255
OG0002107	BU_ATCC8492_03092	PV_ATCC8482_03256
OG0002108	BU_ATCC8492_03098	PV_ATCC8482_00659
OG0002109	BU_ATCC8492_03100	PV_ATCC8482_03258
OG0002110	BU_ATCC8492_03101	PV_ATCC8482_03257
OG0002111	BU_ATCC8492_03102	PV_ATCC8482_03313
OG0002112	BU_ATCC8492_03103	PV_ATCC8482_03873
OG0002113	BU_ATCC8492_03104	PV_ATCC8482_03316
OG0002114	BU_ATCC8492_03105	PV_ATCC8482_03317
OG0002115	BU_ATCC8492_03106	PV_ATCC8482_03340
OG0002116	BU_ATCC8492_03107	PV_ATCC8482_03412
OG0002117	BU_ATCC8492_03108	PV_ATCC8482_03411
OG0002118	BU_ATCC8492_03109	PV_ATCC8482_04188
OG0002119	BU_ATCC8492_03111	PV_ATCC8482_03409
OG0002120	BU_ATCC8492_03112	PV_ATCC8482_03408
OG0002121	BU_ATCC8492_03113	PV_ATCC8482_00256
OG0002122	BU_ATCC8492_03114	PV_ATCC8482_00257
OG0002123	BU_ATCC8492_03115	PV_ATCC8482_00335
OG0002124	BU_ATCC8492_03116	PV_ATCC8482_00334
OG0002125	BU_ATCC8492_03118	PV_ATCC8482_03350
OG0002126	BU_ATCC8492_03119	PV_ATCC8482_03407
OG0002127	BU_ATCC8492_03120	PV_ATCC8482_03406
OG0002128	BU_ATCC8492_03121	PV_ATCC8482_03405
OG0002129	BU_ATCC8492_03123	PV_ATCC8482_03404
OG0002130	BU_ATCC8492_03124	PV_ATCC8482_03403
OG0002131	BU_ATCC8492_03125	PV_ATCC8482_03402
OG0002132	BU_ATCC8492_03126	PV_ATCC8482_03401
OG0002133	BU_ATCC8492_03127	PV_ATCC8482_03400
OG0002134	BU_ATCC8492_03131	PV_ATCC8482_03395
OG0002135	BU_ATCC8492_03132	PV_ATCC8482_03394
OG0002136	BU_ATCC8492_03133	PV_ATCC8482_03393
OG0002137	BU_ATCC8492_03134	PV_ATCC8482_03392
OG0002138	BU_ATCC8492_03135	PV_ATCC8482_03391
OG0002139	BU_ATCC8492_03136	PV_ATCC8482_03389
OG0002140	BU_ATCC8492_03137	PV_ATCC8482_03388
OG0002141	BU_ATCC8492_03138	PV_ATCC8482_03386
OG0002142	BU_ATCC8492_03139	PV_ATCC8482_03385
OG0002143	BU_ATCC8492_03140	PV_ATCC8482_03384
OG0002144	BU_ATCC8492_03141	PV_ATCC8482_03383
OG0002145	BU_ATCC8492_03142	PV_ATCC8482_03382
OG0002146	BU_ATCC8492_03143	PV_ATCC8482_03381
OG0002147	BU_ATCC8492_03146	PV_ATCC8482_03378
OG0002148	BU_ATCC8492_03147	PV_ATCC8482_03377
OG0002149	BU_ATCC8492_03148	PV_ATCC8482_03376
OG0002150	BU_ATCC8492_03149	PV_ATCC8482_03375
OG0002151	BU_ATCC8492_03150	PV_ATCC8482_03374
OG0002152	BU_ATCC8492_03151	PV_ATCC8482_03373
OG0002153	BU_ATCC8492_03152	PV_ATCC8482_03372
OG0002154	BU_ATCC8492_03153	PV_ATCC8482_03371
OG0002155	BU_ATCC8492_03154	PV_ATCC8482_03370
OG0002156	BU_ATCC8492_03155	PV_ATCC8482_03318
OG0002157	BU_ATCC8492_03157	PV_ATCC8482_03562
OG0002158	BU_ATCC8492_03160	PV_ATCC8482_02843
OG0002159	BU_ATCC8492_03161	PV_ATCC8482_02842
OG0002160	BU_ATCC8492_03162	PV_ATCC8482_02841
OG0002161	BU_ATCC8492_03163	PV_ATCC8482_02827
OG0002162	BU_ATCC8492_03164	PV_ATCC8482_02826
OG0002163	BU_ATCC8492_03165	PV_ATCC8482_02825
OG0002164	BU_ATCC8492_03172	PV_ATCC8482_02838
OG0002165	BU_ATCC8492_03175	PV_ATCC8482_02823
