Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0001438	PV_ATCC8482_01408	PV_ATCC8482_01408
OG0001439	PV_ATCC8482_01409	PV_ATCC8482_01409
OG0001440	PV_ATCC8482_01410	PV_ATCC8482_01410
OG0001441	PV_ATCC8482_01412	PV_ATCC8482_01412
OG0001442	PV_ATCC8482_01413	PV_ATCC8482_01413
OG0001443	PV_ATCC8482_01414	PV_ATCC8482_01414
OG0001444	PV_ATCC8482_01415	PV_ATCC8482_01415
OG0001445	PV_ATCC8482_01416	PV_ATCC8482_01416
OG0001446	PV_ATCC8482_01417	PV_ATCC8482_01417
OG0001447	PV_ATCC8482_01418	PV_ATCC8482_01418
OG0001448	PV_ATCC8482_01419	PV_ATCC8482_01419
OG0001449	PV_ATCC8482_01420	PV_ATCC8482_01420
OG0001450	PV_ATCC8482_01421	PV_ATCC8482_01421
OG0001451	PV_ATCC8482_01422	PV_ATCC8482_01422
OG0001452	PV_ATCC8482_01423	PV_ATCC8482_01423
OG0001453	PV_ATCC8482_01424	PV_ATCC8482_01424
OG0001454	PV_ATCC8482_01425	PV_ATCC8482_01425
OG0001455	PV_ATCC8482_01426	PV_ATCC8482_01426
OG0001456	PV_ATCC8482_01427	PV_ATCC8482_01427
OG0001457	PV_ATCC8482_01428	PV_ATCC8482_01428
OG0001458	PV_ATCC8482_01429	PV_ATCC8482_01429
OG0001459	PV_ATCC8482_01430	PV_ATCC8482_01430
OG0001460	PV_ATCC8482_01431	PV_ATCC8482_01431
OG0001461	PV_ATCC8482_01432	PV_ATCC8482_01432
OG0001462	PV_ATCC8482_01433	PV_ATCC8482_01433
OG0001463	PV_ATCC8482_01434	PV_ATCC8482_01434
OG0001464	PV_ATCC8482_01435	PV_ATCC8482_01435
OG0001465	PV_ATCC8482_01436	PV_ATCC8482_01436
OG0001466	PV_ATCC8482_01437	PV_ATCC8482_01437
OG0001467	PV_ATCC8482_01438	PV_ATCC8482_01438
OG0001468	PV_ATCC8482_01439	PV_ATCC8482_01439
OG0001469	PV_ATCC8482_01440	PV_ATCC8482_01440
OG0001470	PV_ATCC8482_01441	PV_ATCC8482_01441
OG0001471	PV_ATCC8482_01442	PV_ATCC8482_01442
OG0001472	PV_ATCC8482_01444	PV_ATCC8482_01444
OG0001473	PV_ATCC8482_01445	PV_ATCC8482_01445
OG0001474	PV_ATCC8482_01446	PV_ATCC8482_01446
OG0001475	PV_ATCC8482_01447	PV_ATCC8482_01447
OG0001476	PV_ATCC8482_01448	PV_ATCC8482_01448
OG0001477	PV_ATCC8482_01449	PV_ATCC8482_01449
OG0001478	PV_ATCC8482_01450	PV_ATCC8482_01450
OG0001479	PV_ATCC8482_01451	PV_ATCC8482_01451
OG0001480	PV_ATCC8482_01452	PV_ATCC8482_01452
OG0001481	PV_ATCC8482_01453	PV_ATCC8482_01453
OG0001482	PV_ATCC8482_01454	PV_ATCC8482_01454
OG0001483	PV_ATCC8482_01455	PV_ATCC8482_01455
OG0001484	PV_ATCC8482_01456	PV_ATCC8482_01456
OG0001485	PV_ATCC8482_01457	PV_ATCC8482_01457
OG0001486	PV_ATCC8482_01458	PV_ATCC8482_01458
OG0001487	PV_ATCC8482_01459	PV_ATCC8482_01459
OG0001488	PV_ATCC8482_01460	PV_ATCC8482_01460
OG0001489	PV_ATCC8482_01461	PV_ATCC8482_01461
OG0001490	PV_ATCC8482_01462	PV_ATCC8482_01462
OG0001491	PV_ATCC8482_01463	PV_ATCC8482_01463
OG0001492	PV_ATCC8482_01464	PV_ATCC8482_01464
OG0001493	PV_ATCC8482_01465	PV_ATCC8482_01465
OG0001494	PV_ATCC8482_01466	PV_ATCC8482_01466
OG0001495	PV_ATCC8482_01467	PV_ATCC8482_01467
OG0001496	PV_ATCC8482_01468	PV_ATCC8482_01468
OG0001497	PV_ATCC8482_01469	PV_ATCC8482_01469
OG0001498	PV_ATCC8482_01470	PV_ATCC8482_01470
OG0001499	PV_ATCC8482_01471	PV_ATCC8482_01471
OG0001500	PV_ATCC8482_01472	PV_ATCC8482_01472
OG0001501	PV_ATCC8482_01473	PV_ATCC8482_01473
OG0001502	PV_ATCC8482_01474	PV_ATCC8482_01474
OG0001503	PV_ATCC8482_01475	PV_ATCC8482_01475
OG0001504	PV_ATCC8482_01476	PV_ATCC8482_01476
OG0001505	PV_ATCC8482_01477	PV_ATCC8482_01477
OG0001506	PV_ATCC8482_01478	PV_ATCC8482_01478
OG0001507	PV_ATCC8482_01479	PV_ATCC8482_01479
OG0001508	PV_ATCC8482_01480	PV_ATCC8482_01480
OG0001509	PV_ATCC8482_01482	PV_ATCC8482_01482
OG0001510	PV_ATCC8482_01483	PV_ATCC8482_01483
OG0001511	PV_ATCC8482_01484	PV_ATCC8482_01484
OG0001512	PV_ATCC8482_01485	PV_ATCC8482_01485
OG0001513	PV_ATCC8482_01487	PV_ATCC8482_01487
OG0001514	PV_ATCC8482_01488	PV_ATCC8482_01488
OG0001515	PV_ATCC8482_01489	PV_ATCC8482_01489
OG0001516	PV_ATCC8482_01490	PV_ATCC8482_01490
OG0001517	PV_ATCC8482_01491	PV_ATCC8482_01491
OG0001518	PV_ATCC8482_01493	PV_ATCC8482_01493
OG0001519	PV_ATCC8482_01494	PV_ATCC8482_01494
OG0001520	PV_ATCC8482_01495	PV_ATCC8482_01495
OG0001521	PV_ATCC8482_01496	PV_ATCC8482_01496
OG0001522	PV_ATCC8482_01497	PV_ATCC8482_01497
OG0001523	PV_ATCC8482_01498	PV_ATCC8482_01498
OG0001524	PV_ATCC8482_01499	PV_ATCC8482_01499
OG0001525	PV_ATCC8482_01500	PV_ATCC8482_01500
OG0001526	PV_ATCC8482_01501	PV_ATCC8482_01501
OG0001527	PV_ATCC8482_01502	PV_ATCC8482_01502
OG0001528	PV_ATCC8482_01503	PV_ATCC8482_01503
OG0001529	PV_ATCC8482_01504	PV_ATCC8482_01504
OG0001530	PV_ATCC8482_01505	PV_ATCC8482_01505
OG0001531	PV_ATCC8482_01506	PV_ATCC8482_01506
OG0001532	PV_ATCC8482_01507	PV_ATCC8482_01507
OG0001533	PV_ATCC8482_01508	PV_ATCC8482_01508
OG0001534	PV_ATCC8482_01509	PV_ATCC8482_01509
OG0001535	PV_ATCC8482_01510	PV_ATCC8482_01510
OG0001536	PV_ATCC8482_01511	PV_ATCC8482_01511
OG0001537	PV_ATCC8482_01512	PV_ATCC8482_01512
OG0001538	PV_ATCC8482_01513	PV_ATCC8482_01513
OG0001539	PV_ATCC8482_01516	PV_ATCC8482_01516
OG0001540	PV_ATCC8482_01517	PV_ATCC8482_01517
OG0001541	PV_ATCC8482_01518	PV_ATCC8482_01518
OG0001542	PV_ATCC8482_01519	PV_ATCC8482_01519
OG0001543	PV_ATCC8482_01520	PV_ATCC8482_01520
OG0001544	PV_ATCC8482_01524	PV_ATCC8482_01524
OG0001545	PV_ATCC8482_01525	PV_ATCC8482_01525
OG0001546	PV_ATCC8482_01526	PV_ATCC8482_01526
OG0001547	PV_ATCC8482_01527	PV_ATCC8482_01527
OG0001548	PV_ATCC8482_01528	PV_ATCC8482_01528
OG0001549	PV_ATCC8482_01529	PV_ATCC8482_01529
OG0001550	PV_ATCC8482_01530	PV_ATCC8482_01530
OG0001551	PV_ATCC8482_01531	PV_ATCC8482_01531
OG0001552	PV_ATCC8482_01532	PV_ATCC8482_01532
OG0001553	PV_ATCC8482_01533	PV_ATCC8482_01533
OG0001554	PV_ATCC8482_01534	PV_ATCC8482_01534
OG0001555	PV_ATCC8482_01535	PV_ATCC8482_01535
OG0001556	PV_ATCC8482_01536	PV_ATCC8482_01536
OG0001557	PV_ATCC8482_01537	PV_ATCC8482_01537
OG0001558	PV_ATCC8482_01538	PV_ATCC8482_01538
OG0001559	PV_ATCC8482_01539	PV_ATCC8482_01539
OG0001560	PV_ATCC8482_01540	PV_ATCC8482_01540
OG0001561	PV_ATCC8482_01541	PV_ATCC8482_01541
OG0001562	PV_ATCC8482_01542	PV_ATCC8482_01542
OG0001563	PV_ATCC8482_01543	PV_ATCC8482_01543
OG0001564	PV_ATCC8482_01544	PV_ATCC8482_01544
OG0001565	PV_ATCC8482_01545	PV_ATCC8482_01545
OG0001566	PV_ATCC8482_01546	PV_ATCC8482_01546
OG0001567	PV_ATCC8482_01547	PV_ATCC8482_01547
OG0001568	PV_ATCC8482_01548	PV_ATCC8482_01548
OG0001569	PV_ATCC8482_01549	PV_ATCC8482_01549
OG0001570	PV_ATCC8482_01550	PV_ATCC8482_01550
OG0001571	PV_ATCC8482_01552	PV_ATCC8482_01552
OG0001572	PV_ATCC8482_01553	PV_ATCC8482_01553
OG0001573	PV_ATCC8482_01554	PV_ATCC8482_01554
OG0001574	PV_ATCC8482_01556	PV_ATCC8482_01556
OG0001575	PV_ATCC8482_01557	PV_ATCC8482_01557
OG0001576	PV_ATCC8482_01558	PV_ATCC8482_01558
OG0001577	PV_ATCC8482_01559	PV_ATCC8482_01559
OG0001578	PV_ATCC8482_01560	PV_ATCC8482_01560
OG0001579	PV_ATCC8482_01561	PV_ATCC8482_01561
OG0001580	PV_ATCC8482_01562	PV_ATCC8482_01562
OG0001581	PV_ATCC8482_01563	PV_ATCC8482_01563
OG0001582	PV_ATCC8482_01564	PV_ATCC8482_01564
OG0001583	PV_ATCC8482_01565	PV_ATCC8482_01565
OG0001584	PV_ATCC8482_01566	PV_ATCC8482_01566
OG0001585	PV_ATCC8482_01567	PV_ATCC8482_01567
OG0001586	PV_ATCC8482_01569	PV_ATCC8482_01569
OG0001587	PV_ATCC8482_01570	PV_ATCC8482_01570
OG0001588	PV_ATCC8482_01571	PV_ATCC8482_01571
OG0001589	PV_ATCC8482_01574	PV_ATCC8482_01574
OG0001590	PV_ATCC8482_01575	PV_ATCC8482_01575
OG0001591	PV_ATCC8482_01576	PV_ATCC8482_01576
OG0001592	PV_ATCC8482_01577	PV_ATCC8482_01577
OG0001593	PV_ATCC8482_01578	PV_ATCC8482_01578
OG0001594	PV_ATCC8482_01579	PV_ATCC8482_01579
OG0001595	PV_ATCC8482_01580	PV_ATCC8482_01580
OG0001596	PV_ATCC8482_01581	PV_ATCC8482_01581
OG0001597	PV_ATCC8482_01582	PV_ATCC8482_01582
OG0001598	PV_ATCC8482_01583	PV_ATCC8482_01583
OG0001599	PV_ATCC8482_01584	PV_ATCC8482_01584
OG0001600	PV_ATCC8482_01585	PV_ATCC8482_01585
OG0001601	PV_ATCC8482_01586	PV_ATCC8482_01586
OG0001602	PV_ATCC8482_01588	PV_ATCC8482_01588
OG0001603	PV_ATCC8482_01590	PV_ATCC8482_01590
OG0001604	PV_ATCC8482_01592	PV_ATCC8482_01592
OG0001605	PV_ATCC8482_01597	PV_ATCC8482_01597
OG0001606	PV_ATCC8482_01623	PV_ATCC8482_01623
OG0001607	PV_ATCC8482_01624	PV_ATCC8482_01624
OG0001608	PV_ATCC8482_01625	PV_ATCC8482_01625
OG0001609	PV_ATCC8482_01626	PV_ATCC8482_01626
OG0001610	PV_ATCC8482_01628	PV_ATCC8482_01628
OG0001611	PV_ATCC8482_01629	PV_ATCC8482_01629
OG0001612	PV_ATCC8482_01631	PV_ATCC8482_01631
OG0001613	PV_ATCC8482_01632	PV_ATCC8482_01632
OG0001614	PV_ATCC8482_01635	PV_ATCC8482_01635
OG0001615	PV_ATCC8482_01636	PV_ATCC8482_01636
OG0001616	PV_ATCC8482_01637	PV_ATCC8482_01637
OG0001617	PV_ATCC8482_01639	PV_ATCC8482_01639
OG0001618	PV_ATCC8482_01641	PV_ATCC8482_01641
OG0001619	PV_ATCC8482_01643	PV_ATCC8482_01643
OG0001620	PV_ATCC8482_01644	PV_ATCC8482_01644
OG0001621	PV_ATCC8482_01645	PV_ATCC8482_01645
OG0001622	PV_ATCC8482_01646	PV_ATCC8482_01646
OG0001623	PV_ATCC8482_01647	PV_ATCC8482_01647
OG0001624	PV_ATCC8482_01648	PV_ATCC8482_01648
OG0001625	PV_ATCC8482_01649	PV_ATCC8482_01649
OG0001626	PV_ATCC8482_01650	PV_ATCC8482_01650
OG0001627	PV_ATCC8482_01651	PV_ATCC8482_01651
OG0001628	PV_ATCC8482_01652	PV_ATCC8482_01652
OG0001629	PV_ATCC8482_01653	PV_ATCC8482_01653
OG0001630	PV_ATCC8482_01654	PV_ATCC8482_01654
OG0001631	PV_ATCC8482_01656	PV_ATCC8482_01656
OG0001632	PV_ATCC8482_01657	PV_ATCC8482_01657
OG0001633	PV_ATCC8482_01658	PV_ATCC8482_01658
OG0001634	PV_ATCC8482_01660	PV_ATCC8482_01660
OG0001635	PV_ATCC8482_01664	PV_ATCC8482_01664
OG0001636	PV_ATCC8482_01665	PV_ATCC8482_01665
OG0001637	PV_ATCC8482_01666	PV_ATCC8482_01666
OG0001638	PV_ATCC8482_01667	PV_ATCC8482_01667
OG0001639	PV_ATCC8482_01668	PV_ATCC8482_01668
OG0001640	PV_ATCC8482_01669	PV_ATCC8482_01669
OG0001641	PV_ATCC8482_01670	PV_ATCC8482_01670
OG0001642	PV_ATCC8482_01676	PV_ATCC8482_01676
OG0001643	PV_ATCC8482_01677	PV_ATCC8482_01677
OG0001644	PV_ATCC8482_01678	PV_ATCC8482_01678
OG0001645	PV_ATCC8482_01679	PV_ATCC8482_01679
OG0001646	PV_ATCC8482_01680	PV_ATCC8482_01680
OG0001647	PV_ATCC8482_01681	PV_ATCC8482_01681
OG0001648	PV_ATCC8482_01682	PV_ATCC8482_01682
OG0001649	PV_ATCC8482_01683	PV_ATCC8482_01683
OG0001650	PV_ATCC8482_01684	PV_ATCC8482_01684
OG0001651	PV_ATCC8482_01685	PV_ATCC8482_01685
OG0001652	PV_ATCC8482_01686	PV_ATCC8482_01686
OG0001653	PV_ATCC8482_01687	PV_ATCC8482_01687
OG0001654	PV_ATCC8482_01688	PV_ATCC8482_01688
OG0001655	PV_ATCC8482_01689	PV_ATCC8482_01689
OG0001656	PV_ATCC8482_01690	PV_ATCC8482_01690
OG0001657	PV_ATCC8482_01691	PV_ATCC8482_01691
OG0001658	PV_ATCC8482_01692	PV_ATCC8482_01692
OG0001659	PV_ATCC8482_01693	PV_ATCC8482_01693
OG0001660	PV_ATCC8482_01694	PV_ATCC8482_01694
OG0001661	PV_ATCC8482_01695	PV_ATCC8482_01695
OG0001662	PV_ATCC8482_01696	PV_ATCC8482_01696
OG0001663	PV_ATCC8482_01697	PV_ATCC8482_01697
OG0001664	PV_ATCC8482_01698	PV_ATCC8482_01698
OG0001665	PV_ATCC8482_01699	PV_ATCC8482_01699
OG0001666	PV_ATCC8482_01700	PV_ATCC8482_01700
OG0001667	PV_ATCC8482_01701	PV_ATCC8482_01701
OG0001668	PV_ATCC8482_01702	PV_ATCC8482_01702
OG0001669	PV_ATCC8482_01703	PV_ATCC8482_01703
OG0001670	PV_ATCC8482_01704	PV_ATCC8482_01704
OG0001671	PV_ATCC8482_01705	PV_ATCC8482_01705
OG0001672	PV_ATCC8482_01706	PV_ATCC8482_01706
OG0001673	PV_ATCC8482_01707	PV_ATCC8482_01707
OG0001674	PV_ATCC8482_01708	PV_ATCC8482_01708
OG0001675	PV_ATCC8482_01709	PV_ATCC8482_01709
OG0001676	PV_ATCC8482_01710	PV_ATCC8482_01710
OG0001677	PV_ATCC8482_01711	PV_ATCC8482_01711
OG0001678	PV_ATCC8482_01712	PV_ATCC8482_01712
OG0001679	PV_ATCC8482_01713	PV_ATCC8482_01713
OG0001680	PV_ATCC8482_01714	PV_ATCC8482_01714
OG0001681	PV_ATCC8482_01715	PV_ATCC8482_01715
OG0001682	PV_ATCC8482_01716	PV_ATCC8482_01716
OG0001683	PV_ATCC8482_01717	PV_ATCC8482_01717
OG0001684	PV_ATCC8482_01718	PV_ATCC8482_01718
OG0001685	PV_ATCC8482_01719	PV_ATCC8482_01719
OG0001686	PV_ATCC8482_01720	PV_ATCC8482_01720
OG0001687	PV_ATCC8482_01721	PV_ATCC8482_01721
OG0001688	PV_ATCC8482_01722	PV_ATCC8482_01722
OG0001689	PV_ATCC8482_01723	PV_ATCC8482_01723
OG0001690	PV_ATCC8482_01724	PV_ATCC8482_01724
OG0001691	PV_ATCC8482_01725	PV_ATCC8482_01725
OG0001692	PV_ATCC8482_01726	PV_ATCC8482_01726
OG0001693	PV_ATCC8482_01727	PV_ATCC8482_01727
OG0001694	PV_ATCC8482_01728	PV_ATCC8482_01728
OG0001695	PV_ATCC8482_01729	PV_ATCC8482_01729
OG0001696	PV_ATCC8482_01730	PV_ATCC8482_01730
OG0001697	PV_ATCC8482_01731	PV_ATCC8482_01731
OG0001698	PV_ATCC8482_01732	PV_ATCC8482_01732
OG0001699	PV_ATCC8482_01733	PV_ATCC8482_01733
OG0001700	PV_ATCC8482_01734	PV_ATCC8482_01734
OG0001701	PV_ATCC8482_01735	PV_ATCC8482_01735
OG0001702	PV_ATCC8482_01736	PV_ATCC8482_01736
OG0001703	PV_ATCC8482_01737	PV_ATCC8482_01737
OG0001704	PV_ATCC8482_01739	PV_ATCC8482_01739
OG0001705	PV_ATCC8482_01740	PV_ATCC8482_01740
OG0001706	PV_ATCC8482_01741	PV_ATCC8482_01741
OG0001707	PV_ATCC8482_01742	PV_ATCC8482_01742
OG0001708	PV_ATCC8482_01743	PV_ATCC8482_01743
OG0001709	PV_ATCC8482_01744	PV_ATCC8482_01744
OG0001710	PV_ATCC8482_01745	PV_ATCC8482_01745
OG0001711	PV_ATCC8482_01746	PV_ATCC8482_01746
OG0001712	PV_ATCC8482_01747	PV_ATCC8482_01747
OG0001713	PV_ATCC8482_01748	PV_ATCC8482_01748
OG0001714	PV_ATCC8482_01749	PV_ATCC8482_01749
OG0001715	PV_ATCC8482_01750	PV_ATCC8482_01750
OG0001716	PV_ATCC8482_01751	PV_ATCC8482_01751
OG0001717	PV_ATCC8482_01752	PV_ATCC8482_01752
OG0001718	PV_ATCC8482_01753	PV_ATCC8482_01753
OG0001719	PV_ATCC8482_01756	PV_ATCC8482_01756
OG0001720	PV_ATCC8482_01757	PV_ATCC8482_01757
OG0001721	PV_ATCC8482_01763	PV_ATCC8482_01763
OG0001722	PV_ATCC8482_01764	PV_ATCC8482_01764
OG0001723	PV_ATCC8482_01765	PV_ATCC8482_01765
OG0001724	PV_ATCC8482_01766	PV_ATCC8482_01766
OG0001725	PV_ATCC8482_01767	PV_ATCC8482_01767
OG0001726	PV_ATCC8482_01769	PV_ATCC8482_01769
OG0001727	PV_ATCC8482_01770	PV_ATCC8482_01770
OG0001728	PV_ATCC8482_01771	PV_ATCC8482_01771
OG0001729	PV_ATCC8482_01772	PV_ATCC8482_01772
OG0001730	PV_ATCC8482_01773	PV_ATCC8482_01773
OG0001731	PV_ATCC8482_01774	PV_ATCC8482_01774
OG0001732	PV_ATCC8482_01775	PV_ATCC8482_01775
OG0001733	PV_ATCC8482_01776	PV_ATCC8482_01776
OG0001734	PV_ATCC8482_01777	PV_ATCC8482_01777
OG0001735	PV_ATCC8482_01778	PV_ATCC8482_01778
OG0001736	PV_ATCC8482_01779	PV_ATCC8482_01779
OG0001737	PV_ATCC8482_01780	PV_ATCC8482_01780
OG0001738	PV_ATCC8482_01781	PV_ATCC8482_01781
OG0001739	PV_ATCC8482_01782	PV_ATCC8482_01782
OG0001740	PV_ATCC8482_01783	PV_ATCC8482_01783
OG0001741	PV_ATCC8482_01784	PV_ATCC8482_01784
OG0001742	PV_ATCC8482_01785	PV_ATCC8482_01785
OG0001743	PV_ATCC8482_01786	PV_ATCC8482_01786
OG0001744	PV_ATCC8482_01789	PV_ATCC8482_01789
OG0001745	PV_ATCC8482_01790	PV_ATCC8482_01790
OG0001746	PV_ATCC8482_01791	PV_ATCC8482_01791
OG0001747	PV_ATCC8482_01792	PV_ATCC8482_01792
OG0001748	PV_ATCC8482_01793	PV_ATCC8482_01793
OG0001749	PV_ATCC8482_01794	PV_ATCC8482_01794
OG0001750	PV_ATCC8482_01795	PV_ATCC8482_01795
OG0001751	PV_ATCC8482_01796	PV_ATCC8482_01796
OG0001752	PV_ATCC8482_01797	PV_ATCC8482_01797
OG0001753	PV_ATCC8482_01798	PV_ATCC8482_01798
OG0001754	PV_ATCC8482_01799	PV_ATCC8482_01799
OG0001755	PV_ATCC8482_01800	PV_ATCC8482_01800
OG0001756	PV_ATCC8482_01801	PV_ATCC8482_01801
OG0001757	PV_ATCC8482_01802	PV_ATCC8482_01802
OG0001758	PV_ATCC8482_01803	PV_ATCC8482_01803
OG0001759	PV_ATCC8482_01804	PV_ATCC8482_01804
OG0001760	PV_ATCC8482_01805	PV_ATCC8482_01805
OG0001761	PV_ATCC8482_01806	PV_ATCC8482_01806
OG0001762	PV_ATCC8482_01807	PV_ATCC8482_01807
OG0001763	PV_ATCC8482_01808	PV_ATCC8482_01808
OG0001764	PV_ATCC8482_01809	PV_ATCC8482_01809
OG0001765	PV_ATCC8482_01810	PV_ATCC8482_01810
OG0001766	PV_ATCC8482_01811	PV_ATCC8482_01811
OG0001767	PV_ATCC8482_01812	PV_ATCC8482_01812
OG0001768	PV_ATCC8482_01813	PV_ATCC8482_01813
OG0001769	PV_ATCC8482_01814	PV_ATCC8482_01814
OG0001770	PV_ATCC8482_01815	PV_ATCC8482_01815
OG0001771	PV_ATCC8482_01816	PV_ATCC8482_01816
OG0001772	PV_ATCC8482_01817	PV_ATCC8482_01817
OG0001773	PV_ATCC8482_01818	PV_ATCC8482_01818
OG0001774	PV_ATCC8482_01819	PV_ATCC8482_01819
OG0001775	PV_ATCC8482_01820	PV_ATCC8482_01820
OG0001776	PV_ATCC8482_01821	PV_ATCC8482_01821
OG0001777	PV_ATCC8482_01822	PV_ATCC8482_01822
OG0001778	PV_ATCC8482_01823	PV_ATCC8482_01823
OG0001779	PV_ATCC8482_01824	PV_ATCC8482_01824
OG0001780	PV_ATCC8482_01825	PV_ATCC8482_01825
OG0001781	PV_ATCC8482_01826	PV_ATCC8482_01826
OG0001782	PV_ATCC8482_01827	PV_ATCC8482_01827
OG0001783	PV_ATCC8482_01828	PV_ATCC8482_01828
OG0001784	PV_ATCC8482_01829	PV_ATCC8482_01829
OG0001785	PV_ATCC8482_01830	PV_ATCC8482_01830
OG0001786	PV_ATCC8482_01831	PV_ATCC8482_01831
OG0001787	PV_ATCC8482_01832	PV_ATCC8482_01832
OG0001788	PV_ATCC8482_01833	PV_ATCC8482_01833
OG0001789	PV_ATCC8482_01834	PV_ATCC8482_01834
OG0001790	PV_ATCC8482_01835	PV_ATCC8482_01835
OG0001791	PV_ATCC8482_01836	PV_ATCC8482_01836
OG0001792	PV_ATCC8482_01837	PV_ATCC8482_01837
OG0001793	PV_ATCC8482_01838	PV_ATCC8482_01838
OG0001794	PV_ATCC8482_01839	PV_ATCC8482_01839
OG0001795	PV_ATCC8482_01840	PV_ATCC8482_01840
OG0001796	PV_ATCC8482_01841	PV_ATCC8482_01841
OG0001797	PV_ATCC8482_01842	PV_ATCC8482_01842
OG0001798	PV_ATCC8482_01843	PV_ATCC8482_01843
OG0001799	PV_ATCC8482_01844	PV_ATCC8482_01844
OG0001800	PV_ATCC8482_01845	PV_ATCC8482_01845
OG0001801	PV_ATCC8482_01846	PV_ATCC8482_01846
OG0001802	PV_ATCC8482_01847	PV_ATCC8482_01847
OG0001803	PV_ATCC8482_01848	PV_ATCC8482_01848
OG0001804	PV_ATCC8482_01849	PV_ATCC8482_01849
OG0001805	PV_ATCC8482_01850	PV_ATCC8482_01850
OG0001806	PV_ATCC8482_01852	PV_ATCC8482_01852
OG0001807	PV_ATCC8482_01853	PV_ATCC8482_01853
OG0001808	PV_ATCC8482_01854	PV_ATCC8482_01854
OG0001809	PV_ATCC8482_01855	PV_ATCC8482_01855
OG0001810	PV_ATCC8482_01856	PV_ATCC8482_01856
OG0001811	PV_ATCC8482_01857	PV_ATCC8482_01857
OG0001812	PV_ATCC8482_01858	PV_ATCC8482_01858
OG0001813	PV_ATCC8482_01859	PV_ATCC8482_01859
OG0001814	PV_ATCC8482_01860	PV_ATCC8482_01860
OG0001815	PV_ATCC8482_01861	PV_ATCC8482_01861
OG0001816	PV_ATCC8482_01862	PV_ATCC8482_01862
OG0001817	PV_ATCC8482_01863	PV_ATCC8482_01863
OG0001818	PV_ATCC8482_01864	PV_ATCC8482_01864
OG0001819	PV_ATCC8482_01865	PV_ATCC8482_01865
OG0001820	PV_ATCC8482_01866	PV_ATCC8482_01866
OG0001821	PV_ATCC8482_01867	PV_ATCC8482_01867
OG0001822	PV_ATCC8482_01868	PV_ATCC8482_01868
OG0001823	PV_ATCC8482_01869	PV_ATCC8482_01869
OG0001824	PV_ATCC8482_01870	PV_ATCC8482_01870
OG0001825	PV_ATCC8482_01871	PV_ATCC8482_01871
OG0001826	PV_ATCC8482_01872	PV_ATCC8482_01872
OG0001827	PV_ATCC8482_01873	PV_ATCC8482_01873
OG0001828	PV_ATCC8482_01874	PV_ATCC8482_01874
OG0001829	PV_ATCC8482_01875	PV_ATCC8482_01875
OG0001830	PV_ATCC8482_01876	PV_ATCC8482_01876
OG0001831	PV_ATCC8482_01877	PV_ATCC8482_01877
OG0001832	PV_ATCC8482_01878	PV_ATCC8482_01878
OG0001833	PV_ATCC8482_01879	PV_ATCC8482_01879
OG0001834	PV_ATCC8482_01880	PV_ATCC8482_01880
OG0001835	PV_ATCC8482_01881	PV_ATCC8482_01881
OG0001836	PV_ATCC8482_01882	PV_ATCC8482_01882
OG0001837	PV_ATCC8482_01883	PV_ATCC8482_01883
OG0001838	PV_ATCC8482_01884	PV_ATCC8482_01884
OG0001839	PV_ATCC8482_01885	PV_ATCC8482_01885
OG0001840	PV_ATCC8482_01886	PV_ATCC8482_01886
OG0001841	PV_ATCC8482_01887	PV_ATCC8482_01887
OG0001842	PV_ATCC8482_01888	PV_ATCC8482_01888
OG0001843	PV_ATCC8482_01889	PV_ATCC8482_01889
OG0001844	PV_ATCC8482_01890	PV_ATCC8482_01890
OG0001845	PV_ATCC8482_01891	PV_ATCC8482_01891
OG0001846	PV_ATCC8482_01892	PV_ATCC8482_01892
OG0001847	PV_ATCC8482_01893	PV_ATCC8482_01893
OG0001848	PV_ATCC8482_01894	PV_ATCC8482_01894
OG0001849	PV_ATCC8482_01895	PV_ATCC8482_01895
OG0001850	PV_ATCC8482_01896	PV_ATCC8482_01896
OG0001851	PV_ATCC8482_01897	PV_ATCC8482_01897
OG0001852	PV_ATCC8482_01898	PV_ATCC8482_01898
OG0001853	PV_ATCC8482_01899	PV_ATCC8482_01899
OG0001854	PV_ATCC8482_01900	PV_ATCC8482_01900
OG0001855	PV_ATCC8482_01901	PV_ATCC8482_01901
OG0001856	PV_ATCC8482_01903	PV_ATCC8482_01903
OG0001857	PV_ATCC8482_01904	PV_ATCC8482_01904
OG0001858	PV_ATCC8482_01905	PV_ATCC8482_01905
OG0001859	PV_ATCC8482_01906	PV_ATCC8482_01906
OG0001860	PV_ATCC8482_01907	PV_ATCC8482_01907
OG0001861	PV_ATCC8482_01908	PV_ATCC8482_01908
OG0001862	PV_ATCC8482_01909	PV_ATCC8482_01909
OG0001863	PV_ATCC8482_01910	PV_ATCC8482_01910
OG0001864	PV_ATCC8482_01911	PV_ATCC8482_01911
OG0001865	PV_ATCC8482_01912	PV_ATCC8482_01912
OG0001866	PV_ATCC8482_01913	PV_ATCC8482_01913
OG0001867	PV_ATCC8482_01914	PV_ATCC8482_01914
OG0001868	PV_ATCC8482_01915	PV_ATCC8482_01915
OG0001869	PV_ATCC8482_01917	PV_ATCC8482_01917
OG0001870	PV_ATCC8482_01918	PV_ATCC8482_01918
OG0001871	PV_ATCC8482_01919	PV_ATCC8482_01919
OG0001872	PV_ATCC8482_01920	PV_ATCC8482_01920
OG0001873	PV_ATCC8482_01921	PV_ATCC8482_01921
