Orthogroup	BU_ATCC8492	BU_ATCC8492_copy
OG0001236_1	BU_ATCC8492_01146	BU_ATCC8492_copy_01146
OG0001237_1	BU_ATCC8492_01147	BU_ATCC8492_copy_01147
OG0001238_1	BU_ATCC8492_01148	BU_ATCC8492_copy_01148
OG0001239_1	BU_ATCC8492_01149	BU_ATCC8492_copy_01149
OG0001240_1	BU_ATCC8492_01150	BU_ATCC8492_copy_01150
OG0001241_1	BU_ATCC8492_01151	BU_ATCC8492_copy_01151
OG0001242_1	BU_ATCC8492_01152	BU_ATCC8492_copy_01152
OG0001243_1	BU_ATCC8492_01153	BU_ATCC8492_copy_01153
OG0001244_1	BU_ATCC8492_01154	BU_ATCC8492_copy_01154
OG0001245_1	BU_ATCC8492_01155	BU_ATCC8492_copy_01155
OG0001246_1	BU_ATCC8492_01156	BU_ATCC8492_copy_01156
OG0001247_1	BU_ATCC8492_01157	BU_ATCC8492_copy_01157
OG0001248_1	BU_ATCC8492_01158	BU_ATCC8492_copy_01158
OG0001249_1	BU_ATCC8492_01159	BU_ATCC8492_copy_01159
OG0001250_1	BU_ATCC8492_01160	BU_ATCC8492_copy_01160
OG0001251_1	BU_ATCC8492_01161	BU_ATCC8492_copy_01161
OG0001252_1	BU_ATCC8492_01162	BU_ATCC8492_copy_01162
OG0001253_1	BU_ATCC8492_01163	BU_ATCC8492_copy_01163
OG0001254_1	BU_ATCC8492_01164	BU_ATCC8492_copy_01164
OG0001255_1	BU_ATCC8492_01165	BU_ATCC8492_copy_01165
OG0001256_1	BU_ATCC8492_01166	BU_ATCC8492_copy_01166
OG0001257_1	BU_ATCC8492_01167	BU_ATCC8492_copy_01167
OG0001258_1	BU_ATCC8492_01168	BU_ATCC8492_copy_01168
OG0001259_1	BU_ATCC8492_01169	BU_ATCC8492_copy_01169
OG0001260_1	BU_ATCC8492_01170	BU_ATCC8492_copy_01170
OG0001261_1	BU_ATCC8492_01171	BU_ATCC8492_copy_01171
OG0001262_1	BU_ATCC8492_01172	BU_ATCC8492_copy_01172
OG0001263_1	BU_ATCC8492_01173	BU_ATCC8492_copy_01173
OG0001264_1	BU_ATCC8492_01174	BU_ATCC8492_copy_01174
OG0001265_1	BU_ATCC8492_01180	BU_ATCC8492_copy_01180
OG0001266_1	BU_ATCC8492_01181	BU_ATCC8492_copy_01181
OG0001267_1	BU_ATCC8492_01182	BU_ATCC8492_copy_01182
OG0001268_1	BU_ATCC8492_01183	BU_ATCC8492_copy_01183
OG0001269_1	BU_ATCC8492_01184	BU_ATCC8492_copy_01184
OG0001270_1	BU_ATCC8492_01185	BU_ATCC8492_copy_01185
OG0001271_1	BU_ATCC8492_01186	BU_ATCC8492_copy_01186
OG0001272_1	BU_ATCC8492_01187	BU_ATCC8492_copy_01187
OG0001273_1	BU_ATCC8492_01188	BU_ATCC8492_copy_01188
OG0001274_1	BU_ATCC8492_01189	BU_ATCC8492_copy_01189
OG0001275_1	BU_ATCC8492_01190	BU_ATCC8492_copy_01190
OG0001276_1	BU_ATCC8492_01191	BU_ATCC8492_copy_01191
OG0001277_1	BU_ATCC8492_01192	BU_ATCC8492_copy_01192
OG0001278_1	BU_ATCC8492_01193	BU_ATCC8492_copy_01193
OG0001279_1	BU_ATCC8492_01195	BU_ATCC8492_copy_01195
OG0001280_1	BU_ATCC8492_01196	BU_ATCC8492_copy_01196
OG0001281_1	BU_ATCC8492_01197	BU_ATCC8492_copy_01197
OG0001282_1	BU_ATCC8492_01201	BU_ATCC8492_copy_01201
OG0001283_1	BU_ATCC8492_01202	BU_ATCC8492_copy_01202
OG0001284_1	BU_ATCC8492_01203	BU_ATCC8492_copy_01203
OG0001285_1	BU_ATCC8492_01204	BU_ATCC8492_copy_01204
OG0001286_1	BU_ATCC8492_01205	BU_ATCC8492_copy_01205
OG0001287_1	BU_ATCC8492_01206	BU_ATCC8492_copy_01206
OG0001288_1	BU_ATCC8492_01207	BU_ATCC8492_copy_01207
OG0001289_1	BU_ATCC8492_01208	BU_ATCC8492_copy_01208
OG0001290_1	BU_ATCC8492_01209	BU_ATCC8492_copy_01209
OG0001291_1	BU_ATCC8492_01210	BU_ATCC8492_copy_01210
OG0001292_1	BU_ATCC8492_01211	BU_ATCC8492_copy_01211
OG0001293_1	BU_ATCC8492_01212	BU_ATCC8492_copy_01212
OG0001294_1	BU_ATCC8492_01213	BU_ATCC8492_copy_01213
OG0001295_1	BU_ATCC8492_01214	BU_ATCC8492_copy_01214
OG0001296_1	BU_ATCC8492_01215	BU_ATCC8492_copy_01215
OG0001297_1	BU_ATCC8492_01216	BU_ATCC8492_copy_01216
OG0001298_1	BU_ATCC8492_01217	BU_ATCC8492_copy_01217
OG0001299_1	BU_ATCC8492_01218	BU_ATCC8492_copy_01218
OG0001300_1	BU_ATCC8492_01219	BU_ATCC8492_copy_01219
OG0001301_1	BU_ATCC8492_01220	BU_ATCC8492_copy_01220
OG0001302_1	BU_ATCC8492_01221	BU_ATCC8492_copy_01221
OG0001303_1	BU_ATCC8492_01223	BU_ATCC8492_copy_01223
OG0001304_1	BU_ATCC8492_01224	BU_ATCC8492_copy_01224
OG0001305_1	BU_ATCC8492_01225	BU_ATCC8492_copy_01225
OG0001306_1	BU_ATCC8492_01226	BU_ATCC8492_copy_01226
OG0001307_1	BU_ATCC8492_01227	BU_ATCC8492_copy_01227
OG0001308_1	BU_ATCC8492_01228	BU_ATCC8492_copy_01228
OG0001309_1	BU_ATCC8492_01229	BU_ATCC8492_copy_01229
OG0001310_1	BU_ATCC8492_01230	BU_ATCC8492_copy_01230
OG0001311_1	BU_ATCC8492_01231	BU_ATCC8492_copy_01231
OG0001312_1	BU_ATCC8492_01232	BU_ATCC8492_copy_01232
OG0001313_1	BU_ATCC8492_01233	BU_ATCC8492_copy_01233
OG0001314_1	BU_ATCC8492_01234	BU_ATCC8492_copy_01234
OG0001315_1	BU_ATCC8492_01235	BU_ATCC8492_copy_01235
OG0001316_1	BU_ATCC8492_01236	BU_ATCC8492_copy_01236
OG0001317_1	BU_ATCC8492_01237	BU_ATCC8492_copy_01237
OG0001318_1	BU_ATCC8492_01238	BU_ATCC8492_copy_01238
OG0001319_1	BU_ATCC8492_01239	BU_ATCC8492_copy_01239
OG0001320_1	BU_ATCC8492_01240	BU_ATCC8492_copy_01240
OG0001321_1	BU_ATCC8492_01241	BU_ATCC8492_copy_01241
OG0001322_1	BU_ATCC8492_01242	BU_ATCC8492_copy_01242
OG0001323_1	BU_ATCC8492_01243	BU_ATCC8492_copy_01243
OG0001324_1	BU_ATCC8492_01244	BU_ATCC8492_copy_01244
OG0001325_1	BU_ATCC8492_01246	BU_ATCC8492_copy_01246
OG0001326_1	BU_ATCC8492_01247	BU_ATCC8492_copy_01247
OG0001327_1	BU_ATCC8492_01248	BU_ATCC8492_copy_01248
OG0001328_1	BU_ATCC8492_01249	BU_ATCC8492_copy_01249
OG0001329_1	BU_ATCC8492_01250	BU_ATCC8492_copy_01250
OG0001330_1	BU_ATCC8492_01251	BU_ATCC8492_copy_01251
OG0001331_1	BU_ATCC8492_01252	BU_ATCC8492_copy_01252
OG0001332_1	BU_ATCC8492_01253	BU_ATCC8492_copy_01253
OG0001333_1	BU_ATCC8492_01254	BU_ATCC8492_copy_01254
OG0001334_1	BU_ATCC8492_01255	BU_ATCC8492_copy_01255
OG0001335_1	BU_ATCC8492_01256	BU_ATCC8492_copy_01256
OG0001336_1	BU_ATCC8492_01257	BU_ATCC8492_copy_01257
OG0001337_1	BU_ATCC8492_01258	BU_ATCC8492_copy_01258
OG0001338_1	BU_ATCC8492_01259	BU_ATCC8492_copy_01259
OG0001339_1	BU_ATCC8492_01261	BU_ATCC8492_copy_01261
OG0001340_1	BU_ATCC8492_01262	BU_ATCC8492_copy_01262
OG0001341_1	BU_ATCC8492_01263	BU_ATCC8492_copy_01263
OG0001342_1	BU_ATCC8492_01264	BU_ATCC8492_copy_01264
OG0001343_1	BU_ATCC8492_01265	BU_ATCC8492_copy_01265
OG0001344_1	BU_ATCC8492_01268	BU_ATCC8492_copy_01268
OG0001345_1	BU_ATCC8492_01269	BU_ATCC8492_copy_01269
OG0001346_1	BU_ATCC8492_01271	BU_ATCC8492_copy_01271
OG0001347_1	BU_ATCC8492_01272	BU_ATCC8492_copy_01272
OG0001348_1	BU_ATCC8492_01273	BU_ATCC8492_copy_01273
OG0001349_1	BU_ATCC8492_01274	BU_ATCC8492_copy_01274
OG0001350_1	BU_ATCC8492_01277	BU_ATCC8492_copy_01277
OG0001351_1	BU_ATCC8492_01278	BU_ATCC8492_copy_01278
OG0001352_1	BU_ATCC8492_01279	BU_ATCC8492_copy_01279
OG0001353_1	BU_ATCC8492_01280	BU_ATCC8492_copy_01280
OG0001354_1	BU_ATCC8492_01281	BU_ATCC8492_copy_01281
OG0001355_1	BU_ATCC8492_01283	BU_ATCC8492_copy_01283
OG0001356_1	BU_ATCC8492_01284	BU_ATCC8492_copy_01284
OG0001357_1	BU_ATCC8492_01285	BU_ATCC8492_copy_01285
OG0001358_1	BU_ATCC8492_01286	BU_ATCC8492_copy_01286
OG0001359_1	BU_ATCC8492_01287	BU_ATCC8492_copy_01287
OG0001360_1	BU_ATCC8492_01288	BU_ATCC8492_copy_01288
OG0001361_1	BU_ATCC8492_01289	BU_ATCC8492_copy_01289
OG0001362_1	BU_ATCC8492_01290	BU_ATCC8492_copy_01290
OG0001363_1	BU_ATCC8492_01291	BU_ATCC8492_copy_01291
OG0001364_1	BU_ATCC8492_01292	BU_ATCC8492_copy_01292
OG0001365_1	BU_ATCC8492_01293	BU_ATCC8492_copy_01293
OG0001366_1	BU_ATCC8492_01294	BU_ATCC8492_copy_01294
OG0001367_1	BU_ATCC8492_01295	BU_ATCC8492_copy_01295
OG0001368_1	BU_ATCC8492_01296	BU_ATCC8492_copy_01296
OG0001369_1	BU_ATCC8492_01297	BU_ATCC8492_copy_01297
OG0001370_1	BU_ATCC8492_01298	BU_ATCC8492_copy_01298
OG0001371_1	BU_ATCC8492_01299	BU_ATCC8492_copy_01299
OG0001372_1	BU_ATCC8492_01300	BU_ATCC8492_copy_01300
OG0001373_1	BU_ATCC8492_01301	BU_ATCC8492_copy_01301
OG0001374_1	BU_ATCC8492_01302	BU_ATCC8492_copy_01302
OG0001375_1	BU_ATCC8492_01304	BU_ATCC8492_copy_01304
OG0001376_1	BU_ATCC8492_01307	BU_ATCC8492_copy_01307
OG0001377_1	BU_ATCC8492_01308	BU_ATCC8492_copy_01308
OG0001378_1	BU_ATCC8492_01309	BU_ATCC8492_copy_01309
OG0001379_1	BU_ATCC8492_01310	BU_ATCC8492_copy_01310
OG0001380_1	BU_ATCC8492_01311	BU_ATCC8492_copy_01311
OG0001381_1	BU_ATCC8492_01312	BU_ATCC8492_copy_01312
OG0001382_1	BU_ATCC8492_01314	BU_ATCC8492_copy_01314
OG0001383_1	BU_ATCC8492_01315	BU_ATCC8492_copy_01315
OG0001384_1	BU_ATCC8492_01316	BU_ATCC8492_copy_01316
OG0001385_1	BU_ATCC8492_01317	BU_ATCC8492_copy_01317
OG0001386_1	BU_ATCC8492_01318	BU_ATCC8492_copy_01318
OG0001387_1	BU_ATCC8492_01319	BU_ATCC8492_copy_01319
OG0001388_1	BU_ATCC8492_01320	BU_ATCC8492_copy_01320
OG0001389_1	BU_ATCC8492_01321	BU_ATCC8492_copy_01321
OG0001390_1	BU_ATCC8492_01322	BU_ATCC8492_copy_01322
OG0001391_1	BU_ATCC8492_01326	BU_ATCC8492_copy_01326
OG0001392_1	BU_ATCC8492_01328	BU_ATCC8492_copy_01328
OG0001393_1	BU_ATCC8492_01329	BU_ATCC8492_copy_01329
OG0001394_1	BU_ATCC8492_01330	BU_ATCC8492_copy_01330
OG0001395_1	BU_ATCC8492_01331	BU_ATCC8492_copy_01331
OG0001396_1	BU_ATCC8492_01332	BU_ATCC8492_copy_01332
OG0001397_1	BU_ATCC8492_01333	BU_ATCC8492_copy_01333
OG0001398_1	BU_ATCC8492_01334	BU_ATCC8492_copy_01334
OG0001399_1	BU_ATCC8492_01335	BU_ATCC8492_copy_01335
OG0001400_1	BU_ATCC8492_01336	BU_ATCC8492_copy_01336
OG0001401_1	BU_ATCC8492_01337	BU_ATCC8492_copy_01337
OG0001402_1	BU_ATCC8492_01338	BU_ATCC8492_copy_01338
OG0001403_1	BU_ATCC8492_01339	BU_ATCC8492_copy_01339
OG0001404_1	BU_ATCC8492_01340	BU_ATCC8492_copy_01340
OG0001405_1	BU_ATCC8492_01341	BU_ATCC8492_copy_01341
OG0001406_1	BU_ATCC8492_01342	BU_ATCC8492_copy_01342
OG0001407_1	BU_ATCC8492_01343	BU_ATCC8492_copy_01343
OG0001408_1	BU_ATCC8492_01344	BU_ATCC8492_copy_01344
OG0001409_1	BU_ATCC8492_01345	BU_ATCC8492_copy_01345
OG0001410_1	BU_ATCC8492_01346	BU_ATCC8492_copy_01346
OG0001411_1	BU_ATCC8492_01347	BU_ATCC8492_copy_01347
OG0001412_1	BU_ATCC8492_01348	BU_ATCC8492_copy_01348
OG0001413_1	BU_ATCC8492_01349	BU_ATCC8492_copy_01349
OG0001414_1	BU_ATCC8492_01350	BU_ATCC8492_copy_01350
OG0001415_1	BU_ATCC8492_01351	BU_ATCC8492_copy_01351
OG0001416_1	BU_ATCC8492_01352	BU_ATCC8492_copy_01352
OG0001417_1	BU_ATCC8492_01353	BU_ATCC8492_copy_01353
OG0001418_1	BU_ATCC8492_01354	BU_ATCC8492_copy_01354
OG0001419_1	BU_ATCC8492_01355	BU_ATCC8492_copy_01355
OG0001420_1	BU_ATCC8492_01356	BU_ATCC8492_copy_01356
OG0001421_1	BU_ATCC8492_01357	BU_ATCC8492_copy_01357
OG0001422_1	BU_ATCC8492_01358	BU_ATCC8492_copy_01358
OG0001423_1	BU_ATCC8492_01359	BU_ATCC8492_copy_01359
OG0001424_1	BU_ATCC8492_01360	BU_ATCC8492_copy_01360
OG0001425_1	BU_ATCC8492_01361	BU_ATCC8492_copy_01361
OG0001426_1	BU_ATCC8492_01362	BU_ATCC8492_copy_01362
OG0001427_1	BU_ATCC8492_01363	BU_ATCC8492_copy_01363
OG0001428_1	BU_ATCC8492_01364	BU_ATCC8492_copy_01364
OG0001429_1	BU_ATCC8492_01365	BU_ATCC8492_copy_01365
OG0001430_1	BU_ATCC8492_01366	BU_ATCC8492_copy_01366
OG0001431_1	BU_ATCC8492_01367	BU_ATCC8492_copy_01367
OG0001432_1	BU_ATCC8492_01368	BU_ATCC8492_copy_01368
OG0001433_1	BU_ATCC8492_01369	BU_ATCC8492_copy_01369
OG0001434_1	BU_ATCC8492_01370	BU_ATCC8492_copy_01370
OG0001435_1	BU_ATCC8492_01371	BU_ATCC8492_copy_01371
OG0001436_1	BU_ATCC8492_01372	BU_ATCC8492_copy_01372
OG0001437_1	BU_ATCC8492_01373	BU_ATCC8492_copy_01373
OG0001438_1	BU_ATCC8492_01374	BU_ATCC8492_copy_01374
OG0001439_1	BU_ATCC8492_01375	BU_ATCC8492_copy_01375
OG0001440_1	BU_ATCC8492_01376	BU_ATCC8492_copy_01376
OG0001441_1	BU_ATCC8492_01377	BU_ATCC8492_copy_01377
OG0001442_1	BU_ATCC8492_01378	BU_ATCC8492_copy_01378
OG0001443_1	BU_ATCC8492_01379	BU_ATCC8492_copy_01379
OG0001444_1	BU_ATCC8492_01380	BU_ATCC8492_copy_01380
OG0001445_1	BU_ATCC8492_01381	BU_ATCC8492_copy_01381
OG0001446_1	BU_ATCC8492_01382	BU_ATCC8492_copy_01382
OG0001447_1	BU_ATCC8492_01383	BU_ATCC8492_copy_01383
OG0001448_1	BU_ATCC8492_01384	BU_ATCC8492_copy_01384
OG0001449_1	BU_ATCC8492_01385	BU_ATCC8492_copy_01385
OG0001450_1	BU_ATCC8492_01386	BU_ATCC8492_copy_01386
OG0001451_1	BU_ATCC8492_01387	BU_ATCC8492_copy_01387
OG0001452_1	BU_ATCC8492_01388	BU_ATCC8492_copy_01388
OG0001453_1	BU_ATCC8492_01389	BU_ATCC8492_copy_01389
OG0001454_1	BU_ATCC8492_01390	BU_ATCC8492_copy_01390
OG0001455_1	BU_ATCC8492_01391	BU_ATCC8492_copy_01391
OG0001456_1	BU_ATCC8492_01392	BU_ATCC8492_copy_01392
OG0001457_1	BU_ATCC8492_01393	BU_ATCC8492_copy_01393
OG0001458_1	BU_ATCC8492_01394	BU_ATCC8492_copy_01394
OG0001459_1	BU_ATCC8492_01396	BU_ATCC8492_copy_01396
OG0001460_1	BU_ATCC8492_01397	BU_ATCC8492_copy_01397
OG0001461_1	BU_ATCC8492_01398	BU_ATCC8492_copy_01398
OG0001462_1	BU_ATCC8492_01399	BU_ATCC8492_copy_01399
OG0001463_1	BU_ATCC8492_01405	BU_ATCC8492_copy_01405
OG0001464_1	BU_ATCC8492_01406	BU_ATCC8492_copy_01406
OG0001465_1	BU_ATCC8492_01407	BU_ATCC8492_copy_01407
OG0001466_1	BU_ATCC8492_01408	BU_ATCC8492_copy_01408
OG0001467_1	BU_ATCC8492_01409	BU_ATCC8492_copy_01409
OG0001468_1	BU_ATCC8492_01410	BU_ATCC8492_copy_01410
OG0001469_1	BU_ATCC8492_01411	BU_ATCC8492_copy_01411
OG0001470_1	BU_ATCC8492_01412	BU_ATCC8492_copy_01412
OG0001471_1	BU_ATCC8492_01413	BU_ATCC8492_copy_01413
OG0001472_1	BU_ATCC8492_01414	BU_ATCC8492_copy_01414
OG0001473_1	BU_ATCC8492_01415	BU_ATCC8492_copy_01415
OG0001474_1	BU_ATCC8492_01416	BU_ATCC8492_copy_01416
OG0001475_1	BU_ATCC8492_01417	BU_ATCC8492_copy_01417
OG0001476_1	BU_ATCC8492_01419	BU_ATCC8492_copy_01419
OG0001477_1	BU_ATCC8492_01420	BU_ATCC8492_copy_01420
OG0001478_1	BU_ATCC8492_01421	BU_ATCC8492_copy_01421
OG0001479_1	BU_ATCC8492_01422	BU_ATCC8492_copy_01422
OG0001480_1	BU_ATCC8492_01423	BU_ATCC8492_copy_01423
OG0001481_1	BU_ATCC8492_01424	BU_ATCC8492_copy_01424
OG0001482_1	BU_ATCC8492_01425	BU_ATCC8492_copy_01425
OG0001483_1	BU_ATCC8492_01426	BU_ATCC8492_copy_01426
OG0001484_1	BU_ATCC8492_01427	BU_ATCC8492_copy_01427
OG0001485_1	BU_ATCC8492_01428	BU_ATCC8492_copy_01428
OG0001486_1	BU_ATCC8492_01429	BU_ATCC8492_copy_01429
OG0001487_1	BU_ATCC8492_01430	BU_ATCC8492_copy_01430
OG0001488_1	BU_ATCC8492_01431	BU_ATCC8492_copy_01431
OG0001489_1	BU_ATCC8492_01432	BU_ATCC8492_copy_01432
OG0001490_1	BU_ATCC8492_01433	BU_ATCC8492_copy_01433
OG0001491_1	BU_ATCC8492_01434	BU_ATCC8492_copy_01434
OG0001492_1	BU_ATCC8492_01435	BU_ATCC8492_copy_01435
OG0001493_1	BU_ATCC8492_01436	BU_ATCC8492_copy_01436
OG0001494_1	BU_ATCC8492_01437	BU_ATCC8492_copy_01437
OG0001495_1	BU_ATCC8492_01438	BU_ATCC8492_copy_01438
OG0001496_1	BU_ATCC8492_01439	BU_ATCC8492_copy_01439
OG0001497_1	BU_ATCC8492_01440	BU_ATCC8492_copy_01440
OG0001498_1	BU_ATCC8492_01441	BU_ATCC8492_copy_01441
OG0001499_1	BU_ATCC8492_01442	BU_ATCC8492_copy_01442
OG0001500_1	BU_ATCC8492_01443	BU_ATCC8492_copy_01443
OG0001501_1	BU_ATCC8492_01445	BU_ATCC8492_copy_01445
OG0001502_1	BU_ATCC8492_01446	BU_ATCC8492_copy_01446
OG0001503_1	BU_ATCC8492_01447	BU_ATCC8492_copy_01447
OG0001504_1	BU_ATCC8492_01448	BU_ATCC8492_copy_01448
OG0001505_1	BU_ATCC8492_01449	BU_ATCC8492_copy_01449
OG0001506_1	BU_ATCC8492_01450	BU_ATCC8492_copy_01450
OG0001507_1	BU_ATCC8492_01451	BU_ATCC8492_copy_01451
OG0001508_1	BU_ATCC8492_01452	BU_ATCC8492_copy_01452
OG0001509_1	BU_ATCC8492_01455	BU_ATCC8492_copy_01455
OG0001510_1	BU_ATCC8492_01456	BU_ATCC8492_copy_01456
OG0001511_1	BU_ATCC8492_01457	BU_ATCC8492_copy_01457
OG0001512_1	BU_ATCC8492_01458	BU_ATCC8492_copy_01458
OG0001513_1	BU_ATCC8492_01459	BU_ATCC8492_copy_01459
OG0001514_1	BU_ATCC8492_01460	BU_ATCC8492_copy_01460
OG0001515_1	BU_ATCC8492_01461	BU_ATCC8492_copy_01461
OG0001516_1	BU_ATCC8492_01462	BU_ATCC8492_copy_01462
OG0001517_1	BU_ATCC8492_01463	BU_ATCC8492_copy_01463
OG0001518_1	BU_ATCC8492_01464	BU_ATCC8492_copy_01464
OG0001519_1	BU_ATCC8492_01465	BU_ATCC8492_copy_01465
OG0001520_1	BU_ATCC8492_01466	BU_ATCC8492_copy_01466
OG0001521_1	BU_ATCC8492_01468	BU_ATCC8492_copy_01468
OG0001522_1	BU_ATCC8492_01469	BU_ATCC8492_copy_01469
OG0001523_1	BU_ATCC8492_01470	BU_ATCC8492_copy_01470
OG0001524_1	BU_ATCC8492_01471	BU_ATCC8492_copy_01471
OG0001525_1	BU_ATCC8492_01472	BU_ATCC8492_copy_01472
OG0001526_1	BU_ATCC8492_01473	BU_ATCC8492_copy_01473
OG0001527_1	BU_ATCC8492_01474	BU_ATCC8492_copy_01474
OG0001528_1	BU_ATCC8492_01475	BU_ATCC8492_copy_01475
OG0001529_1	BU_ATCC8492_01476	BU_ATCC8492_copy_01476
OG0001530_1	BU_ATCC8492_01477	BU_ATCC8492_copy_01477
OG0001531_1	BU_ATCC8492_01478	BU_ATCC8492_copy_01478
OG0001532_1	BU_ATCC8492_01479	BU_ATCC8492_copy_01479
OG0001533_1	BU_ATCC8492_01480	BU_ATCC8492_copy_01480
OG0001534_1	BU_ATCC8492_01481	BU_ATCC8492_copy_01481
OG0001535_1	BU_ATCC8492_01482	BU_ATCC8492_copy_01482
OG0001536_1	BU_ATCC8492_01483	BU_ATCC8492_copy_01483
OG0001537_1	BU_ATCC8492_01484	BU_ATCC8492_copy_01484
OG0001538_1	BU_ATCC8492_01485	BU_ATCC8492_copy_01485
OG0001539_1	BU_ATCC8492_01486	BU_ATCC8492_copy_01486
OG0001540_1	BU_ATCC8492_01487	BU_ATCC8492_copy_01487
OG0001541_1	BU_ATCC8492_01488	BU_ATCC8492_copy_01488
OG0001542_1	BU_ATCC8492_01489	BU_ATCC8492_copy_01489
OG0001543_1	BU_ATCC8492_01490	BU_ATCC8492_copy_01490
OG0001544_1	BU_ATCC8492_01492	BU_ATCC8492_copy_01492
OG0001545_1	BU_ATCC8492_01493	BU_ATCC8492_copy_01493
OG0001546_1	BU_ATCC8492_01494	BU_ATCC8492_copy_01494
OG0001547_1	BU_ATCC8492_01495	BU_ATCC8492_copy_01495
OG0001548_1	BU_ATCC8492_01496	BU_ATCC8492_copy_01496
OG0001549_1	BU_ATCC8492_01497	BU_ATCC8492_copy_01497
OG0001550_1	BU_ATCC8492_01498	BU_ATCC8492_copy_01498
OG0001551_1	BU_ATCC8492_01499	BU_ATCC8492_copy_01499
OG0001552_1	BU_ATCC8492_01500	BU_ATCC8492_copy_01500
OG0001553_1	BU_ATCC8492_01513	BU_ATCC8492_copy_01513
OG0001554_1	BU_ATCC8492_01514	BU_ATCC8492_copy_01514
OG0001555_1	BU_ATCC8492_01515	BU_ATCC8492_copy_01515
OG0001556_1	BU_ATCC8492_01516	BU_ATCC8492_copy_01516
OG0001557_1	BU_ATCC8492_01518	BU_ATCC8492_copy_01518
OG0001558_1	BU_ATCC8492_01519	BU_ATCC8492_copy_01519
OG0001559_1	BU_ATCC8492_01520	BU_ATCC8492_copy_01520
OG0001560_1	BU_ATCC8492_01521	BU_ATCC8492_copy_01521
OG0001561_1	BU_ATCC8492_01522	BU_ATCC8492_copy_01522
OG0001562_1	BU_ATCC8492_01523	BU_ATCC8492_copy_01523
OG0001563_1	BU_ATCC8492_01524	BU_ATCC8492_copy_01524
OG0001564_1	BU_ATCC8492_01525	BU_ATCC8492_copy_01525
OG0001565_1	BU_ATCC8492_01526	BU_ATCC8492_copy_01526
OG0001566_1	BU_ATCC8492_01527	BU_ATCC8492_copy_01527
OG0001567_1	BU_ATCC8492_01528	BU_ATCC8492_copy_01528
OG0001568_1	BU_ATCC8492_01529	BU_ATCC8492_copy_01529
OG0001569_1	BU_ATCC8492_01530	BU_ATCC8492_copy_01530
OG0001570_1	BU_ATCC8492_01531	BU_ATCC8492_copy_01531
OG0001571_1	BU_ATCC8492_01532	BU_ATCC8492_copy_01532
OG0001572_1	BU_ATCC8492_01533	BU_ATCC8492_copy_01533
OG0001573_1	BU_ATCC8492_01534	BU_ATCC8492_copy_01534
OG0001574_1	BU_ATCC8492_01535	BU_ATCC8492_copy_01535
OG0001575_1	BU_ATCC8492_01536	BU_ATCC8492_copy_01536
OG0001576_1	BU_ATCC8492_01537	BU_ATCC8492_copy_01537
OG0001577_1	BU_ATCC8492_01538	BU_ATCC8492_copy_01538
OG0001578_1	BU_ATCC8492_01539	BU_ATCC8492_copy_01539
OG0001579_1	BU_ATCC8492_01540	BU_ATCC8492_copy_01540
OG0001580_1	BU_ATCC8492_01541	BU_ATCC8492_copy_01541
OG0001581_1	BU_ATCC8492_01542	BU_ATCC8492_copy_01542
OG0001582_1	BU_ATCC8492_01543	BU_ATCC8492_copy_01543
OG0001583_1	BU_ATCC8492_01544	BU_ATCC8492_copy_01544
OG0001584_1	BU_ATCC8492_01545	BU_ATCC8492_copy_01545
OG0001585_1	BU_ATCC8492_01546	BU_ATCC8492_copy_01546
OG0001586_1	BU_ATCC8492_01547	BU_ATCC8492_copy_01547
OG0001587_1	BU_ATCC8492_01548	BU_ATCC8492_copy_01548
OG0001588_1	BU_ATCC8492_01549	BU_ATCC8492_copy_01549
OG0001589_1	BU_ATCC8492_01550	BU_ATCC8492_copy_01550
OG0001590_1	BU_ATCC8492_01551	BU_ATCC8492_copy_01551
OG0001591_1	BU_ATCC8492_01552	BU_ATCC8492_copy_01552
OG0001592_1	BU_ATCC8492_01553	BU_ATCC8492_copy_01553
OG0001593_1	BU_ATCC8492_01554	BU_ATCC8492_copy_01554
OG0001594_1	BU_ATCC8492_01555	BU_ATCC8492_copy_01555
OG0001595_1	BU_ATCC8492_01556	BU_ATCC8492_copy_01556
OG0001596_1	BU_ATCC8492_01557	BU_ATCC8492_copy_01557
OG0001597_1	BU_ATCC8492_01558	BU_ATCC8492_copy_01558
OG0001598_1	BU_ATCC8492_01559	BU_ATCC8492_copy_01559
OG0001599_1	BU_ATCC8492_01560	BU_ATCC8492_copy_01560
OG0001600_1	BU_ATCC8492_01561	BU_ATCC8492_copy_01561
OG0001601_1	BU_ATCC8492_01562	BU_ATCC8492_copy_01562
OG0001602_1	BU_ATCC8492_01563	BU_ATCC8492_copy_01563
OG0001603_1	BU_ATCC8492_01564	BU_ATCC8492_copy_01564
OG0001604_1	BU_ATCC8492_01565	BU_ATCC8492_copy_01565
OG0001605_1	BU_ATCC8492_01566	BU_ATCC8492_copy_01566
OG0001606_1	BU_ATCC8492_01567	BU_ATCC8492_copy_01567
OG0001607_1	BU_ATCC8492_01568	BU_ATCC8492_copy_01568
OG0001608_1	BU_ATCC8492_01569	BU_ATCC8492_copy_01569
OG0001609_1	BU_ATCC8492_01570	BU_ATCC8492_copy_01570
OG0001610_1	BU_ATCC8492_01571	BU_ATCC8492_copy_01571
OG0001611_1	BU_ATCC8492_01572	BU_ATCC8492_copy_01572
OG0001612_1	BU_ATCC8492_01573	BU_ATCC8492_copy_01573
