Orthogroup	BU_ATCC8492	PV_ATCC8482	PV_ATCC8482_copy
OG0000440_1	NA	PV_ATCC8482_02947	PV_ATCC8482_copy_02947
OG0000440_2	NA	PV_ATCC8482_04204	PV_ATCC8482_copy_04204
OG0000440_3	BU_ATCC8492_02261	NA	NA
OG0000441_1	NA	PV_ATCC8482_02320	PV_ATCC8482_copy_02320
OG0000441_2	NA	PV_ATCC8482_01066	PV_ATCC8482_copy_01066
OG0000441_3	BU_ATCC8492_02280	NA	NA
OG0000442_1	NA	PV_ATCC8482_02649	PV_ATCC8482_copy_02649
OG0000442_2	NA	PV_ATCC8482_04233	PV_ATCC8482_copy_04233
OG0000442_3	BU_ATCC8492_02283	NA	NA
OG0000443_1	NA	PV_ATCC8482_00417	PV_ATCC8482_copy_00417
OG0000443_2	NA	PV_ATCC8482_03844	PV_ATCC8482_copy_03844
OG0000443_3	BU_ATCC8492_02340	NA	NA
OG0000444_1	NA	PV_ATCC8482_00439	PV_ATCC8482_copy_00439
OG0000444_2	BU_ATCC8492_02344	NA	NA
OG0000444_3	BU_ATCC8492_03764	NA	NA
OG0000445_1	NA	PV_ATCC8482_01506	PV_ATCC8482_copy_01506
OG0000445_2	NA	PV_ATCC8482_01334	PV_ATCC8482_copy_01334
OG0000445_3	BU_ATCC8492_02354	NA	NA
OG0000446_1	NA	PV_ATCC8482_01731	PV_ATCC8482_copy_01731
OG0000446_2	NA	PV_ATCC8482_01069	PV_ATCC8482_copy_01069
OG0000446_3	BU_ATCC8492_02367	NA	NA
OG0000447_1	NA	PV_ATCC8482_03987	PV_ATCC8482_copy_03987
OG0000447_2	BU_ATCC8492_02419	NA	NA
OG0000447_3	BU_ATCC8492_02902	NA	NA
OG0000448_1	NA	PV_ATCC8482_03044	PV_ATCC8482_copy_03044
OG0000448_2	NA	PV_ATCC8482_02478	PV_ATCC8482_copy_02478
OG0000448_3	BU_ATCC8492_02432	NA	NA
OG0000449_1	NA	PV_ATCC8482_02754	PV_ATCC8482_copy_02754
OG0000449_2	NA	PV_ATCC8482_02458	PV_ATCC8482_copy_02458
OG0000449_3	BU_ATCC8492_02435	NA	NA
OG0000450_1	NA	PV_ATCC8482_02266	PV_ATCC8482_copy_02266
OG0000450_2	NA	PV_ATCC8482_02875	PV_ATCC8482_copy_02875
OG0000450_3	BU_ATCC8492_02457	NA	NA
OG0000451_1	NA	PV_ATCC8482_03363	PV_ATCC8482_copy_03363
OG0000451_2	NA	PV_ATCC8482_03653	PV_ATCC8482_copy_03653
OG0000451_3	BU_ATCC8492_02479	NA	NA
OG0000452_1	NA	PV_ATCC8482_01210	PV_ATCC8482_copy_01210
OG0000452_2	NA	PV_ATCC8482_00215	PV_ATCC8482_copy_00215
OG0000452_3	BU_ATCC8492_02492	NA	NA
OG0000453_1	NA	PV_ATCC8482_04143	PV_ATCC8482_copy_04143
OG0000453_2	BU_ATCC8492_02720	NA	NA
OG0000453_3	BU_ATCC8492_02526	NA	NA
OG0000454_1	BU_ATCC8492_02748	NA	NA
OG0000454_2	BU_ATCC8492_02549	NA	NA
OG0000454_3	BU_ATCC8492_02887	NA	NA
OG0000455_1	NA	PV_ATCC8482_04008	PV_ATCC8482_copy_04008
OG0000455_2	NA	PV_ATCC8482_01817	PV_ATCC8482_copy_01817
OG0000455_3	BU_ATCC8492_02561	NA	NA
OG0000456_1	NA	PV_ATCC8482_00076	PV_ATCC8482_copy_00076
OG0000456_2	NA	PV_ATCC8482_04015	PV_ATCC8482_copy_04015
OG0000456_3	BU_ATCC8492_02564	NA	NA
OG0000457_1	NA	PV_ATCC8482_03635	PV_ATCC8482_copy_03635
OG0000457_2	BU_ATCC8492_02665	NA	NA
OG0000457_3	BU_ATCC8492_02599	NA	NA
OG0000458_1	NA	PV_ATCC8482_03882	PV_ATCC8482_copy_03882
OG0000458_2	BU_ATCC8492_03688	NA	NA
OG0000458_3	BU_ATCC8492_02679	NA	NA
OG0000459_1	NA	PV_ATCC8482_03801	PV_ATCC8482_copy_03801
OG0000459_2	NA	PV_ATCC8482_00263	PV_ATCC8482_copy_00263
OG0000459_3	BU_ATCC8492_02687	NA	NA
OG0000460_1	NA	PV_ATCC8482_02849	PV_ATCC8482_copy_02849
OG0000460_2	BU_ATCC8492_03159	NA	NA
OG0000460_3	BU_ATCC8492_02719	NA	NA
OG0000461_1	NA	PV_ATCC8482_03048	PV_ATCC8482_copy_03048
OG0000461_2	NA	PV_ATCC8482_02482	PV_ATCC8482_copy_02482
OG0000461_3	BU_ATCC8492_02725	NA	NA
OG0000462_1	NA	PV_ATCC8482_02632	PV_ATCC8482_copy_02632
OG0000462_2	BU_ATCC8492_03864	NA	NA
OG0000462_3	BU_ATCC8492_02731	NA	NA
OG0000463_1	NA	PV_ATCC8482_03167	PV_ATCC8482_copy_03167
OG0000463_2	BU_ATCC8492_02761	NA	NA
OG0000463_3	BU_ATCC8492_02796	NA	NA
OG0000464_1	NA	PV_ATCC8482_03168	PV_ATCC8482_copy_03168
OG0000464_2	BU_ATCC8492_02762	NA	NA
OG0000464_3	BU_ATCC8492_02797	NA	NA
OG0000465_1	NA	PV_ATCC8482_03197	PV_ATCC8482_copy_03197
OG0000465_2	BU_ATCC8492_02778	NA	NA
OG0000465_3	BU_ATCC8492_02771	NA	NA
OG0000466_1	NA	PV_ATCC8482_02494	PV_ATCC8482_copy_02494
OG0000466_2	BU_ATCC8492_02779	NA	NA
OG0000466_3	BU_ATCC8492_03396	NA	NA
OG0000467_1	NA	PV_ATCC8482_00884	PV_ATCC8482_copy_00884
OG0000467_2	BU_ATCC8492_03497	NA	NA
OG0000467_3	BU_ATCC8492_02780	NA	NA
OG0000468_1	NA	PV_ATCC8482_01521	PV_ATCC8482_copy_01521
OG0000468_2	NA	PV_ATCC8482_03193	PV_ATCC8482_copy_03193
OG0000468_3	BU_ATCC8492_02781	NA	NA
OG0000469_1	NA	PV_ATCC8482_03192	PV_ATCC8482_copy_03192
OG0000469_2	NA	PV_ATCC8482_01522	PV_ATCC8482_copy_01522
OG0000469_3	BU_ATCC8492_02782	NA	NA
OG0000470_1	NA	PV_ATCC8482_01523	PV_ATCC8482_copy_01523
OG0000470_2	NA	PV_ATCC8482_03191	PV_ATCC8482_copy_03191
OG0000470_3	BU_ATCC8492_02783	NA	NA
OG0000471_1	NA	PV_ATCC8482_03200	PV_ATCC8482_copy_03200
OG0000471_2	NA	PV_ATCC8482_03190	PV_ATCC8482_copy_03190
OG0000471_3	BU_ATCC8492_02784	NA	NA
OG0000472_1	NA	PV_ATCC8482_02121	PV_ATCC8482_copy_02121
OG0000472_2	BU_ATCC8492_02793	NA	NA
OG0000472_3	BU_ATCC8492_03614	NA	NA
OG0000473_1	NA	PV_ATCC8482_02122	PV_ATCC8482_copy_02122
OG0000473_2	BU_ATCC8492_02794	NA	NA
OG0000473_3	BU_ATCC8492_03615	NA	NA
OG0000474_1	NA	PV_ATCC8482_02120	PV_ATCC8482_copy_02120
OG0000474_2	BU_ATCC8492_02795	NA	NA
OG0000474_3	BU_ATCC8492_03613	NA	NA
OG0000475_1	BU_ATCC8492_02809	NA	NA
OG0000475_2	BU_ATCC8492_02810	NA	NA
OG0000475_3	BU_ATCC8492_02811	NA	NA
OG0000476_1	NA	PV_ATCC8482_03673	PV_ATCC8482_copy_03673
OG0000476_2	BU_ATCC8492_03193	NA	NA
OG0000476_3	BU_ATCC8492_02830	NA	NA
OG0000477_1	BU_ATCC8492_02883	NA	NA
OG0000477_2	BU_ATCC8492_03380	NA	NA
OG0000477_3	BU_ATCC8492_03421	NA	NA
OG0000478_1	NA	PV_ATCC8482_03551	PV_ATCC8482_copy_03551
OG0000478_2	BU_ATCC8492_02965	NA	NA
OG0000478_3	BU_ATCC8492_02998	NA	NA
OG0000479_1	NA	PV_ATCC8482_02896	PV_ATCC8482_copy_02896
OG0000479_2	NA	PV_ATCC8482_03238	PV_ATCC8482_copy_03238
OG0000479_3	BU_ATCC8492_03005	NA	NA
OG0000480_1	NA	PV_ATCC8482_04177	PV_ATCC8482_copy_04177
OG0000480_2	NA	PV_ATCC8482_00781	PV_ATCC8482_copy_00781
OG0000480_3	BU_ATCC8492_03045	NA	NA
OG0000481_1	NA	PV_ATCC8482_00606	PV_ATCC8482_copy_00606
OG0000481_2	BU_ATCC8492_03067	NA	NA
OG0000481_3	BU_ATCC8492_03349	NA	NA
OG0000482_1	NA	PV_ATCC8482_00605	PV_ATCC8482_copy_00605
OG0000482_2	BU_ATCC8492_03068	NA	NA
OG0000482_3	BU_ATCC8492_03348	NA	NA
OG0000483_1	NA	PV_ATCC8482_03141	PV_ATCC8482_copy_03141
OG0000483_2	BU_ATCC8492_03282	NA	NA
OG0000483_3	BU_ATCC8492_03077	NA	NA
OG0000484_1	NA	PV_ATCC8482_02474	PV_ATCC8482_copy_02474
OG0000484_2	NA	PV_ATCC8482_04054	PV_ATCC8482_copy_04054
OG0000484_3	BU_ATCC8492_03082	NA	NA
OG0000485_1	NA	PV_ATCC8482_03144	PV_ATCC8482_copy_03144
OG0000485_2	NA	PV_ATCC8482_02209	PV_ATCC8482_copy_02209
OG0000485_3	BU_ATCC8492_03099	NA	NA
OG0000486_1	NA	PV_ATCC8482_02523	PV_ATCC8482_copy_02523
OG0000486_2	NA	PV_ATCC8482_02533	PV_ATCC8482_copy_02533
OG0000486_3	BU_ATCC8492_03110	NA	NA
OG0000487_1	BU_ATCC8492_03128	PV_ATCC8482_02869	PV_ATCC8482_copy_02869
OG0000488_1	BU_ATCC8492_03144	PV_ATCC8482_03380	PV_ATCC8482_copy_03380
OG0000488_2	BU_ATCC8492_03474	NA	NA
OG0000489_1	BU_ATCC8492_03145	PV_ATCC8482_03379	PV_ATCC8482_copy_03379
OG0000489_2	BU_ATCC8492_03475	NA	NA
OG0000490_1	NA	PV_ATCC8482_03563	PV_ATCC8482_copy_03563
OG0000490_2	BU_ATCC8492_03315	NA	NA
OG0000490_3	BU_ATCC8492_03156	NA	NA
OG0000491_1	NA	PV_ATCC8482_03425	PV_ATCC8482_copy_03425
OG0000491_2	BU_ATCC8492_03190	NA	NA
OG0000491_3	BU_ATCC8492_03191	NA	NA
OG0000492_1	NA	PV_ATCC8482_02867	PV_ATCC8482_copy_02867
OG0000492_2	NA	PV_ATCC8482_04109	PV_ATCC8482_copy_04109
OG0000492_3	BU_ATCC8492_03235	NA	NA
OG0000493_1	NA	PV_ATCC8482_02866	PV_ATCC8482_copy_02866
OG0000493_2	NA	PV_ATCC8482_04107	PV_ATCC8482_copy_04107
OG0000493_3	BU_ATCC8492_03237	NA	NA
OG0000494_1	NA	PV_ATCC8482_04066	PV_ATCC8482_copy_04066
OG0000494_2	NA	PV_ATCC8482_04067	PV_ATCC8482_copy_04067
OG0000494_3	BU_ATCC8492_03278	NA	NA
OG0000495_1	NA	PV_ATCC8482_03195	PV_ATCC8482_copy_03195
OG0000495_2	NA	PV_ATCC8482_01717	PV_ATCC8482_copy_01717
OG0000495_3	BU_ATCC8492_03288	NA	NA
OG0000496_1	NA	PV_ATCC8482_02416	PV_ATCC8482_copy_02416
OG0000496_2	NA	PV_ATCC8482_02414	PV_ATCC8482_copy_02414
OG0000496_3	BU_ATCC8492_03335	NA	NA
OG0000497_1	NA	PV_ATCC8482_02409	PV_ATCC8482_copy_02409
OG0000497_2	NA	PV_ATCC8482_03481	PV_ATCC8482_copy_03481
OG0000497_3	BU_ATCC8492_03344	NA	NA
OG0000498_1	NA	PV_ATCC8482_03978	PV_ATCC8482_copy_03978
OG0000498_2	NA	PV_ATCC8482_03908	PV_ATCC8482_copy_03908
OG0000498_3	BU_ATCC8492_03357	NA	NA
OG0000499_1	NA	PV_ATCC8482_03738	PV_ATCC8482_copy_03738
OG0000499_2	NA	PV_ATCC8482_01835	PV_ATCC8482_copy_01835
OG0000499_3	BU_ATCC8492_03366	NA	NA
OG0000500_1	NA	PV_ATCC8482_00011	PV_ATCC8482_copy_00011
OG0000500_2	BU_ATCC8492_03370	NA	NA
OG0000500_3	BU_ATCC8492_03371	NA	NA
OG0000501_1	NA	PV_ATCC8482_02820	PV_ATCC8482_copy_02820
OG0000501_2	NA	PV_ATCC8482_01326	PV_ATCC8482_copy_01326
OG0000501_3	BU_ATCC8492_03397	NA	NA
OG0000502_1	BU_ATCC8492_03409	PV_ATCC8482_04042	PV_ATCC8482_copy_04042
OG0000502_2	NA	PV_ATCC8482_03364	PV_ATCC8482_copy_03364
OG0000503_1	NA	PV_ATCC8482_01017	PV_ATCC8482_copy_01017
OG0000503_2	NA	PV_ATCC8482_01025	PV_ATCC8482_copy_01025
OG0000503_3	BU_ATCC8492_03454	NA	NA
OG0000504_1	NA	PV_ATCC8482_01016	PV_ATCC8482_copy_01016
OG0000504_2	NA	PV_ATCC8482_01024	PV_ATCC8482_copy_01024
OG0000504_3	BU_ATCC8492_03455	NA	NA
OG0000505_1	NA	PV_ATCC8482_02486	PV_ATCC8482_copy_02486
OG0000505_2	NA	PV_ATCC8482_01967	PV_ATCC8482_copy_01967
OG0000505_3	BU_ATCC8492_03533	NA	NA
OG0000506_1	BU_ATCC8492_03552	PV_ATCC8482_00194	PV_ATCC8482_copy_00194
OG0000507_1	BU_ATCC8492_03553	PV_ATCC8482_02228	PV_ATCC8482_copy_02228
OG0000507_2	NA	PV_ATCC8482_01852	PV_ATCC8482_copy_01852
OG0000508_1	BU_ATCC8492_03554	PV_ATCC8482_01851	PV_ATCC8482_copy_01851
OG0000509_1	BU_ATCC8492_03564	PV_ATCC8482_02217	PV_ATCC8482_copy_02217
OG0000509_2	NA	PV_ATCC8482_02509	PV_ATCC8482_copy_02509
OG0000510_1	NA	PV_ATCC8482_01477	PV_ATCC8482_copy_01477
OG0000510_2	NA	PV_ATCC8482_02967	PV_ATCC8482_copy_02967
OG0000510_3	BU_ATCC8492_03571	NA	NA
OG0000511_1	NA	PV_ATCC8482_00801	PV_ATCC8482_copy_00801
OG0000511_2	NA	PV_ATCC8482_00804	PV_ATCC8482_copy_00804
OG0000511_3	BU_ATCC8492_03626	NA	NA
OG0000512_1	NA	PV_ATCC8482_01248	PV_ATCC8482_copy_01248
OG0000512_2	NA	PV_ATCC8482_03354	PV_ATCC8482_copy_03354
OG0000512_3	BU_ATCC8492_03655	NA	NA
OG0000513_1	NA	PV_ATCC8482_02604	PV_ATCC8482_copy_02604
OG0000513_2	NA	PV_ATCC8482_03015	PV_ATCC8482_copy_03015
OG0000513_3	BU_ATCC8492_03660	NA	NA
OG0000514_1	NA	PV_ATCC8482_01845	PV_ATCC8482_copy_01845
OG0000514_2	NA	PV_ATCC8482_01774	PV_ATCC8482_copy_01774
OG0000514_3	BU_ATCC8492_03726	NA	NA
OG0000515_1	NA	PV_ATCC8482_04252	PV_ATCC8482_copy_04252
OG0000515_2	BU_ATCC8492_03768	NA	NA
OG0000515_3	BU_ATCC8492_03892	NA	NA
OG0000516_1	NA	PV_ATCC8482_01320	PV_ATCC8482_copy_01320
OG0000516_2	BU_ATCC8492_03803	NA	NA
OG0000516_3	BU_ATCC8492_03806	NA	NA
OG0000517_1	NA	PV_ATCC8482_00314	PV_ATCC8482_copy_00314
OG0000517_2	NA	PV_ATCC8482_02476	PV_ATCC8482_copy_02476
OG0000517_3	BU_ATCC8492_03814	NA	NA
OG0000518_1	NA	PV_ATCC8482_02473	PV_ATCC8482_copy_02473
OG0000518_2	NA	PV_ATCC8482_04053	PV_ATCC8482_copy_04053
OG0000518_3	BU_ATCC8492_03815	NA	NA
OG0000519_1	NA	PV_ATCC8482_04290	PV_ATCC8482_copy_04290
OG0000519_2	NA	PV_ATCC8482_03878	PV_ATCC8482_copy_03878
OG0000519_3	BU_ATCC8492_03888	NA	NA
OG0000520_1	NA	PV_ATCC8482_02051	PV_ATCC8482_copy_02051
OG0000520_2	NA	PV_ATCC8482_00122	PV_ATCC8482_copy_00122
OG0000520_3	NA	PV_ATCC8482_00035	PV_ATCC8482_copy_00035
OG0000521_1	NA	PV_ATCC8482_03785	PV_ATCC8482_copy_03785
OG0000521_2	NA	PV_ATCC8482_01034	PV_ATCC8482_copy_01034
OG0000521_3	NA	PV_ATCC8482_00095	PV_ATCC8482_copy_00095
OG0000522_1	NA	PV_ATCC8482_00184	PV_ATCC8482_copy_00184
OG0000522_2	NA	PV_ATCC8482_00161	PV_ATCC8482_copy_00161
OG0000522_3	NA	PV_ATCC8482_00169	PV_ATCC8482_copy_00169
OG0000523_1	NA	PV_ATCC8482_02776	PV_ATCC8482_copy_02776
OG0000523_2	NA	PV_ATCC8482_00171	PV_ATCC8482_copy_00171
OG0000523_3	NA	PV_ATCC8482_00195	PV_ATCC8482_copy_00195
OG0000524_1	NA	PV_ATCC8482_01857	PV_ATCC8482_copy_01857
OG0000524_2	NA	PV_ATCC8482_02725	PV_ATCC8482_copy_02725
OG0000524_3	NA	PV_ATCC8482_00182	PV_ATCC8482_copy_00182
OG0000525_1	NA	PV_ATCC8482_03209	PV_ATCC8482_copy_03209
OG0000525_2	NA	PV_ATCC8482_00453	PV_ATCC8482_copy_00453
OG0000525_3	NA	PV_ATCC8482_02358	PV_ATCC8482_copy_02358
OG0000526_1	NA	PV_ATCC8482_03216	PV_ATCC8482_copy_03216
OG0000526_2	NA	PV_ATCC8482_02364	PV_ATCC8482_copy_02364
OG0000526_3	NA	PV_ATCC8482_00461	PV_ATCC8482_copy_00461
OG0000527_1	NA	PV_ATCC8482_03281	PV_ATCC8482_copy_03281
OG0000527_2	NA	PV_ATCC8482_02366	PV_ATCC8482_copy_02366
OG0000527_3	NA	PV_ATCC8482_00463	PV_ATCC8482_copy_00463
OG0000528_1	NA	PV_ATCC8482_00938	PV_ATCC8482_copy_00938
OG0000528_2	NA	PV_ATCC8482_02758	PV_ATCC8482_copy_02758
OG0000528_3	NA	PV_ATCC8482_00935	PV_ATCC8482_copy_00935
OG0000529_1	NA	PV_ATCC8482_01219	PV_ATCC8482_copy_01219
OG0000529_2	NA	PV_ATCC8482_02534	PV_ATCC8482_copy_02534
OG0000529_3	NA	PV_ATCC8482_02535	PV_ATCC8482_copy_02535
OG0000530_1	NA	PV_ATCC8482_01792	PV_ATCC8482_copy_01792
OG0000530_2	NA	PV_ATCC8482_04071	PV_ATCC8482_copy_04071
OG0000530_3	NA	PV_ATCC8482_04032	PV_ATCC8482_copy_04032
OG0000531_1	NA	PV_ATCC8482_02627	PV_ATCC8482_copy_02627
OG0000531_2	NA	PV_ATCC8482_02500	PV_ATCC8482_copy_02500
OG0000531_3	NA	PV_ATCC8482_02285	PV_ATCC8482_copy_02285
OG0000532_1	NA	PV_ATCC8482_03784	PV_ATCC8482_copy_03784
OG0000532_2	NA	PV_ATCC8482_03778	PV_ATCC8482_copy_03778
OG0000532_3	NA	PV_ATCC8482_03782	PV_ATCC8482_copy_03782
OG0000533_1	NA	PV_ATCC8482_00113	PV_ATCC8482_copy_00113
OG0000533_2	BU_ATCC8492_00242	NA	NA
OG0000534_1	BU_ATCC8492_03562	PV_ATCC8482_02219	PV_ATCC8482_copy_02219
OG0000535_1	NA	PV_ATCC8482_01080	PV_ATCC8482_copy_01080
OG0000535_2	BU_ATCC8492_00090	NA	NA
OG0000536_1	NA	PV_ATCC8482_01196	PV_ATCC8482_copy_01196
OG0000536_2	BU_ATCC8492_02384	NA	NA
OG0000537_1	NA	PV_ATCC8482_00320	PV_ATCC8482_copy_00320
OG0000537_2	BU_ATCC8492_00659	NA	NA
OG0000538_1	NA	PV_ATCC8482_01418	PV_ATCC8482_copy_01418
OG0000538_2	BU_ATCC8492_00143	NA	NA
OG0000539_1	NA	PV_ATCC8482_01429	PV_ATCC8482_copy_01429
OG0000539_2	BU_ATCC8492_02071	NA	NA
OG0000540_1	NA	PV_ATCC8482_00526	PV_ATCC8482_copy_00526
OG0000540_2	BU_ATCC8492_03800	NA	NA
OG0000541_1	NA	PV_ATCC8482_00537	PV_ATCC8482_copy_00537
OG0000541_2	BU_ATCC8492_00254	NA	NA
OG0000542_1	NA	PV_ATCC8482_02048	PV_ATCC8482_copy_02048
OG0000542_2	NA	PV_ATCC8482_03804	PV_ATCC8482_copy_03804
OG0000543_1	BU_ATCC8492_02849	NA	NA
OG0000543_2	BU_ATCC8492_02803	NA	NA
OG0000544_1	NA	PV_ATCC8482_02518	PV_ATCC8482_copy_02518
OG0000544_2	BU_ATCC8492_01665	NA	NA
OG0000545_1	NA	PV_ATCC8482_01911	PV_ATCC8482_copy_01911
OG0000545_2	BU_ATCC8492_01513	NA	NA
OG0000546_1	NA	PV_ATCC8482_02655	PV_ATCC8482_copy_02655
OG0000546_2	BU_ATCC8492_01518	NA	NA
OG0000547_1	NA	PV_ATCC8482_03938	PV_ATCC8482_copy_03938
OG0000547_2	BU_ATCC8492_01467	NA	NA
OG0000548_1	NA	PV_ATCC8482_00570	PV_ATCC8482_copy_00570
OG0000548_2	NA	PV_ATCC8482_01314	PV_ATCC8482_copy_01314
OG0000549_1	NA	PV_ATCC8482_00872	PV_ATCC8482_copy_00872
OG0000549_2	BU_ATCC8492_01538	NA	NA
OG0000550_1	NA	PV_ATCC8482_02216	PV_ATCC8482_copy_02216
OG0000550_2	BU_ATCC8492_03565	NA	NA
OG0000551_1	BU_ATCC8492_03556	PV_ATCC8482_02225	PV_ATCC8482_copy_02225
OG0000552_1	NA	PV_ATCC8482_00631	PV_ATCC8482_copy_00631
OG0000552_2	BU_ATCC8492_00091	NA	NA
OG0000553_1	NA	PV_ATCC8482_02290	PV_ATCC8482_copy_02290
OG0000553_2	BU_ATCC8492_01055	NA	NA
OG0000554_1	NA	PV_ATCC8482_00777	PV_ATCC8482_copy_00777
OG0000554_2	BU_ATCC8492_00798	NA	NA
OG0000555_1	NA	PV_ATCC8482_00083	PV_ATCC8482_copy_00083
OG0000555_2	BU_ATCC8492_02174	NA	NA
OG0000556_1	NA	PV_ATCC8482_02292	PV_ATCC8482_copy_02292
OG0000556_2	BU_ATCC8492_01057	NA	NA
OG0000557_1	NA	PV_ATCC8482_00319	PV_ATCC8482_copy_00319
OG0000557_2	BU_ATCC8492_00660	NA	NA
OG0000558_1	NA	PV_ATCC8482_02096	PV_ATCC8482_copy_02096
OG0000558_2	NA	PV_ATCC8482_01417	PV_ATCC8482_copy_01417
OG0000559_1	BU_ATCC8492_00992	NA	NA
OG0000559_2	BU_ATCC8492_02025	NA	NA
OG0000560_1	NA	PV_ATCC8482_01777	PV_ATCC8482_copy_01777
OG0000560_2	BU_ATCC8492_00142	NA	NA
OG0000561_1	NA	PV_ATCC8482_03803	PV_ATCC8482_copy_03803
OG0000561_2	BU_ATCC8492_01115	NA	NA
OG0000562_1	NA	PV_ATCC8482_00138	PV_ATCC8482_copy_00138
OG0000562_2	BU_ATCC8492_03698	NA	NA
OG0000563_1	NA	PV_ATCC8482_04020	PV_ATCC8482_copy_04020
OG0000563_2	BU_ATCC8492_02430	NA	NA
OG0000564_1	NA	PV_ATCC8482_04150	PV_ATCC8482_copy_04150
OG0000564_2	NA	PV_ATCC8482_04151	PV_ATCC8482_copy_04151
OG0000565_1	NA	PV_ATCC8482_02094	PV_ATCC8482_copy_02094
OG0000565_2	BU_ATCC8492_00303	NA	NA
OG0000566_1	NA	PV_ATCC8482_01200	PV_ATCC8482_copy_01200
OG0000566_2	NA	PV_ATCC8482_00029	PV_ATCC8482_copy_00029
OG0000567_1	NA	PV_ATCC8482_03036	PV_ATCC8482_copy_03036
OG0000567_2	BU_ATCC8492_01156	NA	NA
OG0000568_1	BU_ATCC8492_03276	NA	NA
OG0000568_2	BU_ATCC8492_03214	NA	NA
OG0000569_1	NA	PV_ATCC8482_04070	PV_ATCC8482_copy_04070
OG0000569_2	BU_ATCC8492_02413	NA	NA
OG0000570_1	NA	PV_ATCC8482_02465	PV_ATCC8482_copy_02465
OG0000570_2	BU_ATCC8492_01162	NA	NA
OG0000571_1	NA	PV_ATCC8482_03542	PV_ATCC8482_copy_03542
OG0000571_2	BU_ATCC8492_03430	NA	NA
OG0000572_1	NA	PV_ATCC8482_02805	PV_ATCC8482_copy_02805
OG0000572_2	BU_ATCC8492_02397	NA	NA
OG0000573_1	NA	PV_ATCC8482_04087	PV_ATCC8482_copy_04087
OG0000573_2	BU_ATCC8492_02572	NA	NA
OG0000574_1	BU_ATCC8492_03331	NA	NA
OG0000574_2	BU_ATCC8492_01443	NA	NA
OG0000575_1	NA	PV_ATCC8482_00657	PV_ATCC8482_copy_00657
OG0000575_2	BU_ATCC8492_01851	NA	NA
OG0000576_1	NA	PV_ATCC8482_00983	PV_ATCC8482_copy_00983
OG0000576_2	BU_ATCC8492_00791	NA	NA
OG0000577_1	NA	PV_ATCC8482_00629	PV_ATCC8482_copy_00629
OG0000577_2	BU_ATCC8492_00243	NA	NA
OG0000578_1	NA	PV_ATCC8482_00647	PV_ATCC8482_copy_00647
OG0000578_2	BU_ATCC8492_01855	NA	NA
OG0000579_1	NA	PV_ATCC8482_01091	PV_ATCC8482_copy_01091
OG0000579_2	BU_ATCC8492_00609	NA	NA
OG0000580_1	NA	PV_ATCC8482_00642	PV_ATCC8482_copy_00642
OG0000580_2	BU_ATCC8492_02389	NA	NA
OG0000581_1	NA	PV_ATCC8482_04240	PV_ATCC8482_copy_04240
OG0000581_2	BU_ATCC8492_02053	NA	NA
OG0000582_1	NA	PV_ATCC8482_02273	PV_ATCC8482_copy_02273
OG0000582_2	BU_ATCC8492_00136	NA	NA
OG0000583_1	NA	PV_ATCC8482_00089	PV_ATCC8482_copy_00089
OG0000583_2	BU_ATCC8492_01808	NA	NA
OG0000584_1	NA	PV_ATCC8482_00386	PV_ATCC8482_copy_00386
OG0000584_2	BU_ATCC8492_00240	NA	NA
OG0000585_1	NA	PV_ATCC8482_04219	PV_ATCC8482_copy_04219
OG0000585_2	NA	PV_ATCC8482_03004	PV_ATCC8482_copy_03004
OG0000586_1	NA	PV_ATCC8482_00115	PV_ATCC8482_copy_00115
OG0000586_2	NA	PV_ATCC8482_00980	PV_ATCC8482_copy_00980
OG0000587_1	NA	PV_ATCC8482_02180	PV_ATCC8482_copy_02180
OG0000587_2	BU_ATCC8492_00197	NA	NA
OG0000588_1	NA	PV_ATCC8482_00317	PV_ATCC8482_copy_00317
OG0000588_2	BU_ATCC8492_00662	NA	NA
OG0000589_1	NA	PV_ATCC8482_01414	PV_ATCC8482_copy_01414
OG0000589_2	BU_ATCC8492_00665	NA	NA
OG0000590_1	NA	PV_ATCC8482_00635	PV_ATCC8482_copy_00635
OG0000590_2	BU_ATCC8492_00096	NA	NA
OG0000591_1	BU_ATCC8492_00979	NA	NA
OG0000591_2	BU_ATCC8492_00997	NA	NA
OG0000592_1	NA	PV_ATCC8482_00123	PV_ATCC8482_copy_00123
OG0000592_2	NA	PV_ATCC8482_00140	PV_ATCC8482_copy_00140
OG0000593_1	NA	PV_ATCC8482_00779	PV_ATCC8482_copy_00779
OG0000593_2	BU_ATCC8492_01023	NA	NA
OG0000594_1	NA	PV_ATCC8482_00648	PV_ATCC8482_copy_00648
OG0000594_2	BU_ATCC8492_03795	NA	NA
OG0000595_1	BU_ATCC8492_03550	PV_ATCC8482_02232	PV_ATCC8482_copy_02232
OG0000596_1	NA	PV_ATCC8482_00411	PV_ATCC8482_copy_00411
OG0000596_2	BU_ATCC8492_01544	NA	NA
OG0000597_1	BU_ATCC8492_03558	PV_ATCC8482_02223	PV_ATCC8482_copy_02223
OG0000598_1	NA	PV_ATCC8482_04123	PV_ATCC8482_copy_04123
OG0000598_2	BU_ATCC8492_01161	NA	NA
OG0000599_1	BU_ATCC8492_03386	NA	NA
OG0000599_2	BU_ATCC8492_03381	NA	NA
OG0000600_1	NA	PV_ATCC8482_00924	PV_ATCC8482_copy_00924
OG0000600_2	BU_ATCC8492_00815	NA	NA
